instance,n,prob,num_type,value
18-14,20,0.3,orig_minAB_obj,3041
18-14,20,0.3,orig_simpl_obj,2983
18-15,20,0.3,orig_minAB_obj,3409
18-15,20,0.3,orig_simpl_obj,4079
18-16,20,0.3,orig_minAB_obj,2303
18-16,20,0.3,orig_simpl_obj,3240
18-17,20,0.3,orig_minAB_obj,3994
18-17,20,0.3,orig_simpl_obj,4472
18-18,20,0.3,orig_minAB_obj,3640
18-18,20,0.3,orig_simpl_obj,3626
18-19,20,0.3,orig_minAB_obj,3205
18-19,20,0.3,orig_simpl_obj,3599
18-20,20,0.3,orig_minAB_obj,1830
18-20,20,0.3,orig_simpl_obj,2244
18-21,20,0.3,orig_minAB_obj,1762
18-21,20,0.3,orig_simpl_obj,2023
18-22,20,0.3,orig_minAB_obj,1832
18-22,20,0.3,orig_simpl_obj,1773
18-23,20,0.3,orig_minAB_obj,3041
18-23,20,0.3,orig_simpl_obj,3455
18-24,20,0.3,orig_minAB_obj,3200
18-24,20,0.3,orig_simpl_obj,2638
18-25,20,0.3,orig_minAB_obj,2092
18-25,20,0.3,orig_simpl_obj,1822
18-26,20,0.3,orig_minAB_obj,2928
18-26,20,0.3,orig_simpl_obj,2882
18-27,20,0.3,orig_minAB_obj,2789
18-27,20,0.3,orig_simpl_obj,3324
18-28,20,0.3,orig_minAB_obj,2969
18-28,20,0.3,orig_simpl_obj,3321
18-29,20,0.3,orig_minAB_obj,3670
18-29,20,0.3,orig_simpl_obj,3523
18-30,20,0.3,orig_minAB_obj,3639
18-30,20,0.3,orig_simpl_obj,3608
18-31,20,0.3,orig_minAB_obj,3560
18-31,20,0.3,orig_simpl_obj,3376
19-0,20,0.3,orig_minAB_obj,1887
19-0,20,0.3,orig_simpl_obj,2379
19-1,20,0.3,orig_minAB_obj,1654
19-1,20,0.3,orig_simpl_obj,2088
19-2,20,0.3,orig_minAB_obj,3864
19-2,20,0.3,orig_simpl_obj,3734
19-3,20,0.3,orig_minAB_obj,3595
19-3,20,0.3,orig_simpl_obj,3237
19-4,20,0.3,orig_minAB_obj,2658
19-4,20,0.3,orig_simpl_obj,2887
19-5,20,0.3,orig_minAB_obj,2771
19-5,20,0.3,orig_simpl_obj,3282
19-6,20,0.3,orig_minAB_obj,2502
19-6,20,0.3,orig_simpl_obj,2595
19-7,20,0.3,orig_minAB_obj,2792
19-7,20,0.3,orig_simpl_obj,3339
19-8,20,0.3,orig_minAB_obj,2315
19-8,20,0.3,orig_simpl_obj,3450
19-9,20,0.3,orig_minAB_obj,2584
19-9,20,0.3,orig_simpl_obj,2962
19-10,20,0.3,orig_minAB_obj,2410
19-10,20,0.3,orig_simpl_obj,2925
19-11,20,0.3,orig_minAB_obj,3317
19-11,20,0.3,orig_simpl_obj,3541
19-12,20,0.3,orig_minAB_obj,3267
19-12,20,0.3,orig_simpl_obj,3270
19-13,20,0.3,orig_minAB_obj,2431
19-13,20,0.3,orig_simpl_obj,2702
19-14,20,0.3,orig_minAB_obj,2861
19-14,20,0.3,orig_simpl_obj,3290
19-15,20,0.3,orig_minAB_obj,2021
19-15,20,0.3,orig_simpl_obj,2311
19-16,20,0.3,orig_minAB_obj,1970
19-16,20,0.3,orig_simpl_obj,2971
19-17,20,0.3,orig_minAB_obj,4672
19-17,20,0.3,orig_simpl_obj,4993
19-18,20,0.3,orig_minAB_obj,2217
19-18,20,0.3,orig_simpl_obj,2296
19-19,20,0.3,orig_minAB_obj,3104
19-19,20,0.3,orig_simpl_obj,2906
19-20,20,0.3,orig_minAB_obj,3681
19-20,20,0.3,orig_simpl_obj,3250
19-21,20,0.3,orig_minAB_obj,4092
19-21,20,0.3,orig_simpl_obj,4096
19-22,20,0.3,orig_minAB_obj,2509
19-22,20,0.3,orig_simpl_obj,3204
19-23,20,0.3,orig_minAB_obj,3055
19-23,20,0.3,orig_simpl_obj,2735
19-24,20,0.3,orig_minAB_obj,2492
19-24,20,0.3,orig_simpl_obj,2821
19-25,20,0.3,orig_minAB_obj,2325
19-25,20,0.3,orig_simpl_obj,2357
19-26,20,0.3,orig_minAB_obj,2933
19-26,20,0.3,orig_simpl_obj,2983
19-27,20,0.3,orig_minAB_obj,2727
19-27,20,0.3,orig_simpl_obj,3325
19-28,20,0.3,orig_minAB_obj,2095
19-28,20,0.3,orig_simpl_obj,2070
19-29,20,0.3,orig_minAB_obj,2393
19-29,20,0.3,orig_simpl_obj,2723
19-30,20,0.3,orig_minAB_obj,1677
19-30,20,0.3,orig_simpl_obj,1643
19-31,20,0.3,orig_minAB_obj,2503
19-31,20,0.3,orig_simpl_obj,3288
2-0,20,0.3,orig_minAB_obj,2693
2-0,20,0.3,orig_simpl_obj,3000
2-1,20,0.3,orig_minAB_obj,2823
2-1,20,0.3,orig_simpl_obj,2994
2-2,20,0.3,orig_minAB_obj,3513
2-2,20,0.3,orig_simpl_obj,3946
2-3,20,0.3,orig_minAB_obj,4070
2-3,20,0.3,orig_simpl_obj,3795
2-4,20,0.3,orig_minAB_obj,2582
2-4,20,0.3,orig_simpl_obj,2946
2-5,20,0.3,orig_minAB_obj,3027
2-5,20,0.3,orig_simpl_obj,2907
2-6,20,0.3,orig_minAB_obj,2714
2-6,20,0.3,orig_simpl_obj,3225
2-7,20,0.3,orig_minAB_obj,3042
2-7,20,0.3,orig_simpl_obj,3351
2-8,20,0.3,orig_minAB_obj,3571
2-8,20,0.3,orig_simpl_obj,3577
2-9,20,0.3,orig_minAB_obj,4040
2-9,20,0.3,orig_simpl_obj,3630
2-10,20,0.3,orig_minAB_obj,4323
2-10,20,0.3,orig_simpl_obj,5185
2-11,20,0.3,orig_minAB_obj,2376
2-11,20,0.3,orig_simpl_obj,2172
2-12,20,0.3,orig_minAB_obj,2870
2-12,20,0.3,orig_simpl_obj,2744
2-13,20,0.3,orig_minAB_obj,2611
2-13,20,0.3,orig_simpl_obj,2636
2-14,20,0.3,orig_minAB_obj,2542
2-14,20,0.3,orig_simpl_obj,3057
2-15,20,0.3,orig_minAB_obj,2266
2-15,20,0.3,orig_simpl_obj,2386
2-16,20,0.3,orig_minAB_obj,1890
2-16,20,0.3,orig_simpl_obj,2469
2-17,20,0.3,orig_minAB_obj,3743
2-17,20,0.3,orig_simpl_obj,3617
2-18,20,0.3,orig_minAB_obj,3330
2-18,20,0.3,orig_simpl_obj,3633
2-19,20,0.3,orig_minAB_obj,2477
2-19,20,0.3,orig_simpl_obj,2934
2-20,20,0.3,orig_minAB_obj,3312
2-20,20,0.3,orig_simpl_obj,4043
2-21,20,0.3,orig_minAB_obj,2116
2-21,20,0.3,orig_simpl_obj,2881
2-22,20,0.3,orig_minAB_obj,1770
2-22,20,0.3,orig_simpl_obj,2180
2-23,20,0.3,orig_minAB_obj,3659
2-23,20,0.3,orig_simpl_obj,3276
2-24,20,0.3,orig_minAB_obj,3065
2-24,20,0.3,orig_simpl_obj,3072
2-25,20,0.3,orig_minAB_obj,3555
2-25,20,0.3,orig_simpl_obj,3691
2-26,20,0.3,orig_minAB_obj,2386
2-26,20,0.3,orig_simpl_obj,2165
2-27,20,0.3,orig_minAB_obj,2027
2-27,20,0.3,orig_simpl_obj,1926
2-28,20,0.3,orig_minAB_obj,2041
2-28,20,0.3,orig_simpl_obj,2911
2-29,20,0.3,orig_minAB_obj,2174
2-29,20,0.3,orig_simpl_obj,1799
2-30,20,0.3,orig_minAB_obj,3078
2-30,20,0.3,orig_simpl_obj,3524
2-31,20,0.3,orig_minAB_obj,2633
2-31,20,0.3,orig_simpl_obj,2825
20-0,20,0.3,orig_minAB_obj,2463
20-0,20,0.3,orig_simpl_obj,3171
20-1,20,0.3,orig_minAB_obj,2978
20-1,20,0.3,orig_simpl_obj,2837
20-2,20,0.3,orig_minAB_obj,3239
20-2,20,0.3,orig_simpl_obj,3282
20-3,20,0.3,orig_minAB_obj,2976
20-3,20,0.3,orig_simpl_obj,2813
20-4,20,0.3,orig_minAB_obj,2423
20-4,20,0.3,orig_simpl_obj,2787
20-5,20,0.3,orig_minAB_obj,3595
20-5,20,0.3,orig_simpl_obj,3401
20-6,20,0.3,orig_minAB_obj,3972
20-6,20,0.3,orig_simpl_obj,3999
20-7,20,0.3,orig_minAB_obj,3308
20-7,20,0.3,orig_simpl_obj,3683
20-8,20,0.3,orig_minAB_obj,2200
20-8,20,0.3,orig_simpl_obj,2734
20-9,20,0.3,orig_minAB_obj,2520
20-9,20,0.3,orig_simpl_obj,3084
20-10,20,0.3,orig_minAB_obj,2932
20-10,20,0.3,orig_simpl_obj,2844
20-11,20,0.3,orig_minAB_obj,2807
20-11,20,0.3,orig_simpl_obj,3264
20-12,20,0.3,orig_minAB_obj,3605
20-12,20,0.3,orig_simpl_obj,4237
20-13,20,0.3,orig_minAB_obj,2664
20-13,20,0.3,orig_simpl_obj,2545
20-14,20,0.3,orig_minAB_obj,3425
20-14,20,0.3,orig_simpl_obj,3188
20-15,20,0.3,orig_minAB_obj,2601
20-15,20,0.3,orig_simpl_obj,2885
20-16,20,0.3,orig_minAB_obj,3366
20-16,20,0.3,orig_simpl_obj,3143
20-17,20,0.3,orig_minAB_obj,3363
20-17,20,0.3,orig_simpl_obj,3548
20-18,20,0.3,orig_minAB_obj,2780
20-18,20,0.3,orig_simpl_obj,3680
20-19,20,0.3,orig_minAB_obj,2530
20-19,20,0.3,orig_simpl_obj,2844
20-20,20,0.3,orig_minAB_obj,3173
20-20,20,0.3,orig_simpl_obj,3343
20-21,20,0.3,orig_minAB_obj,3206
20-21,20,0.3,orig_simpl_obj,3053
20-22,20,0.3,orig_minAB_obj,2179
20-22,20,0.3,orig_simpl_obj,1945
20-23,20,0.3,orig_minAB_obj,3013
20-23,20,0.3,orig_simpl_obj,2933
20-24,20,0.3,orig_minAB_obj,990
20-24,20,0.3,orig_simpl_obj,1139
20-25,20,0.3,orig_minAB_obj,2681
20-25,20,0.3,orig_simpl_obj,3074
20-26,20,0.3,orig_minAB_obj,3907
20-26,20,0.3,orig_simpl_obj,4484
20-27,20,0.3,orig_minAB_obj,1537
20-27,20,0.3,orig_simpl_obj,1870
20-28,20,0.3,orig_minAB_obj,3327
20-28,20,0.3,orig_simpl_obj,3029
20-29,20,0.3,orig_minAB_obj,3252
20-29,20,0.3,orig_simpl_obj,4096
20-30,20,0.3,orig_minAB_obj,2819
20-30,20,0.3,orig_simpl_obj,2807
20-31,20,0.3,orig_minAB_obj,1983
20-31,20,0.3,orig_simpl_obj,2105
21-0,20,0.3,orig_minAB_obj,3445
21-0,20,0.3,orig_simpl_obj,3015
21-1,20,0.3,orig_minAB_obj,2876
21-1,20,0.3,orig_simpl_obj,2774
21-2,20,0.3,orig_minAB_obj,1974
21-2,20,0.3,orig_simpl_obj,2136
21-3,20,0.3,orig_minAB_obj,3627
21-3,20,0.3,orig_simpl_obj,3661
21-4,20,0.3,orig_minAB_obj,2421
21-4,20,0.3,orig_simpl_obj,3047
21-5,20,0.3,orig_minAB_obj,2533
21-5,20,0.3,orig_simpl_obj,2299
21-6,20,0.3,orig_minAB_obj,3204
21-6,20,0.3,orig_simpl_obj,3323
21-7,20,0.3,orig_minAB_obj,2404
21-7,20,0.3,orig_simpl_obj,2370
21-8,20,0.3,orig_minAB_obj,2636
21-8,20,0.3,orig_simpl_obj,2617
21-9,20,0.3,orig_minAB_obj,2618
21-9,20,0.3,orig_simpl_obj,2998
21-10,20,0.3,orig_minAB_obj,3333
21-10,20,0.3,orig_simpl_obj,4091
21-11,20,0.3,orig_minAB_obj,3462
21-11,20,0.3,orig_simpl_obj,4490
21-12,20,0.3,orig_minAB_obj,2289
21-12,20,0.3,orig_simpl_obj,2315
21-13,20,0.3,orig_minAB_obj,3211
21-13,20,0.3,orig_simpl_obj,3450
21-14,20,0.3,orig_minAB_obj,1346
21-14,20,0.3,orig_simpl_obj,1570
21-15,20,0.3,orig_minAB_obj,2108
21-15,20,0.3,orig_simpl_obj,2173
21-16,20,0.3,orig_minAB_obj,2522
21-16,20,0.3,orig_simpl_obj,3022
21-17,20,0.3,orig_minAB_obj,2100
21-17,20,0.3,orig_simpl_obj,2533
21-18,20,0.3,orig_minAB_obj,2721
21-18,20,0.3,orig_simpl_obj,2596
21-19,20,0.3,orig_minAB_obj,2315
21-19,20,0.3,orig_simpl_obj,2425
21-20,20,0.3,orig_minAB_obj,3953
21-20,20,0.3,orig_simpl_obj,4009
21-21,20,0.3,orig_minAB_obj,3226
21-21,20,0.3,orig_simpl_obj,4624
21-22,20,0.3,orig_minAB_obj,3559
21-22,20,0.3,orig_simpl_obj,4176
21-23,20,0.3,orig_minAB_obj,3525
21-23,20,0.3,orig_simpl_obj,3646
21-24,20,0.3,orig_minAB_obj,2927
21-24,20,0.3,orig_simpl_obj,2904
21-25,20,0.3,orig_minAB_obj,1092
21-25,20,0.3,orig_simpl_obj,1069
21-26,20,0.3,orig_minAB_obj,2087
21-26,20,0.3,orig_simpl_obj,3361
21-27,20,0.3,orig_minAB_obj,2893
21-27,20,0.3,orig_simpl_obj,3529
21-28,20,0.3,orig_minAB_obj,3389
21-28,20,0.3,orig_simpl_obj,3314
21-29,20,0.3,orig_minAB_obj,2558
21-29,20,0.3,orig_simpl_obj,1750
21-30,20,0.3,orig_minAB_obj,2460
21-30,20,0.3,orig_simpl_obj,2418
21-31,20,0.3,orig_minAB_obj,2720
21-31,20,0.3,orig_simpl_obj,2765
22-0,20,0.3,orig_minAB_obj,3196
22-0,20,0.3,orig_simpl_obj,2752
22-1,20,0.3,orig_minAB_obj,3423
22-1,20,0.3,orig_simpl_obj,3745
22-2,20,0.3,orig_minAB_obj,2458
22-2,20,0.3,orig_simpl_obj,2693
22-3,20,0.3,orig_minAB_obj,2780
22-3,20,0.3,orig_simpl_obj,3109
22-4,20,0.3,orig_minAB_obj,3093
22-4,20,0.3,orig_simpl_obj,3071
22-5,20,0.3,orig_minAB_obj,2489
22-5,20,0.3,orig_simpl_obj,2663
22-6,20,0.3,orig_minAB_obj,2173
22-6,20,0.3,orig_simpl_obj,1937
22-7,20,0.3,orig_minAB_obj,2335
22-7,20,0.3,orig_simpl_obj,3024
22-8,20,0.3,orig_minAB_obj,2678
22-8,20,0.3,orig_simpl_obj,2759
22-9,20,0.3,orig_minAB_obj,1902
22-9,20,0.3,orig_simpl_obj,1645
22-10,20,0.3,orig_minAB_obj,3352
22-10,20,0.3,orig_simpl_obj,3872
22-11,20,0.3,orig_minAB_obj,3614
22-11,20,0.3,orig_simpl_obj,3842
22-12,20,0.3,orig_minAB_obj,3237
22-12,20,0.3,orig_simpl_obj,3501
22-13,20,0.3,orig_minAB_obj,3627
22-13,20,0.3,orig_simpl_obj,3605
22-14,20,0.3,orig_minAB_obj,2711
22-14,20,0.3,orig_simpl_obj,2456
22-15,20,0.3,orig_minAB_obj,3346
22-15,20,0.3,orig_simpl_obj,2975
22-16,20,0.3,orig_minAB_obj,2678
22-16,20,0.3,orig_simpl_obj,3234
22-17,20,0.3,orig_minAB_obj,2551
22-17,20,0.3,orig_simpl_obj,2695
22-18,20,0.3,orig_minAB_obj,2378
22-18,20,0.3,orig_simpl_obj,2688
22-19,20,0.3,orig_minAB_obj,1772
22-19,20,0.3,orig_simpl_obj,2152
22-20,20,0.3,orig_minAB_obj,1505
22-20,20,0.3,orig_simpl_obj,1726
22-21,20,0.3,orig_minAB_obj,1401
22-21,20,0.3,orig_simpl_obj,1855
22-22,20,0.3,orig_minAB_obj,2166
22-22,20,0.3,orig_simpl_obj,2726
22-23,20,0.3,orig_minAB_obj,2411
22-23,20,0.3,orig_simpl_obj,3795
22-24,20,0.3,orig_minAB_obj,3244
22-24,20,0.3,orig_simpl_obj,2487
22-25,20,0.3,orig_minAB_obj,1946
22-25,20,0.3,orig_simpl_obj,2612
22-26,20,0.3,orig_minAB_obj,2007
22-26,20,0.3,orig_simpl_obj,2262
22-27,20,0.3,orig_minAB_obj,3753
22-27,20,0.3,orig_simpl_obj,3924
22-28,20,0.3,orig_minAB_obj,3558
22-28,20,0.3,orig_simpl_obj,3626
22-29,20,0.3,orig_minAB_obj,3303
22-29,20,0.3,orig_simpl_obj,3764
22-30,20,0.3,orig_minAB_obj,2539
22-30,20,0.3,orig_simpl_obj,3176
22-31,20,0.3,orig_minAB_obj,3294
22-31,20,0.3,orig_simpl_obj,3260
23-0,20,0.3,orig_minAB_obj,1854
23-0,20,0.3,orig_simpl_obj,1732
23-1,20,0.3,orig_minAB_obj,1091
23-1,20,0.3,orig_simpl_obj,1143
23-2,20,0.3,orig_minAB_obj,2223
23-2,20,0.3,orig_simpl_obj,2011
23-3,20,0.3,orig_minAB_obj,2569
23-3,20,0.3,orig_simpl_obj,3045
23-4,20,0.3,orig_minAB_obj,3161
23-4,20,0.3,orig_simpl_obj,2922
23-5,20,0.3,orig_minAB_obj,3268
23-5,20,0.3,orig_simpl_obj,2861
23-6,20,0.3,orig_minAB_obj,3267
23-6,20,0.3,orig_simpl_obj,3034
23-7,20,0.3,orig_minAB_obj,2838
23-7,20,0.3,orig_simpl_obj,3396
23-8,20,0.3,orig_minAB_obj,2383
23-8,20,0.3,orig_simpl_obj,2302
23-9,20,0.3,orig_minAB_obj,3643
23-9,20,0.3,orig_simpl_obj,3595
23-10,20,0.3,orig_minAB_obj,2593
23-10,20,0.3,orig_simpl_obj,3579
23-11,20,0.3,orig_minAB_obj,2564
23-11,20,0.3,orig_simpl_obj,2554
23-12,20,0.3,orig_minAB_obj,2192
23-12,20,0.3,orig_simpl_obj,2396
23-13,20,0.3,orig_minAB_obj,2399
23-13,20,0.3,orig_simpl_obj,2270
23-14,20,0.3,orig_minAB_obj,3185
23-14,20,0.3,orig_simpl_obj,2726
23-15,20,0.3,orig_minAB_obj,4120
23-15,20,0.3,orig_simpl_obj,4157
23-16,20,0.3,orig_minAB_obj,2270
23-16,20,0.3,orig_simpl_obj,3366
23-17,20,0.3,orig_minAB_obj,3097
23-17,20,0.3,orig_simpl_obj,2806
23-18,20,0.3,orig_minAB_obj,3325
23-18,20,0.3,orig_simpl_obj,4170
23-19,20,0.3,orig_minAB_obj,3368
23-19,20,0.3,orig_simpl_obj,3448
23-20,20,0.3,orig_minAB_obj,3482
23-20,20,0.3,orig_simpl_obj,3238
23-21,20,0.3,orig_minAB_obj,1702
23-21,20,0.3,orig_simpl_obj,2291
23-22,20,0.3,orig_minAB_obj,3377
23-22,20,0.3,orig_simpl_obj,3098
23-23,20,0.3,orig_minAB_obj,3285
23-23,20,0.3,orig_simpl_obj,2992
23-24,20,0.3,orig_minAB_obj,2073
23-24,20,0.3,orig_simpl_obj,1913
23-25,20,0.3,orig_minAB_obj,2967
23-25,20,0.3,orig_simpl_obj,2773
23-26,20,0.3,orig_minAB_obj,2996
23-26,20,0.3,orig_simpl_obj,2933
23-27,20,0.3,orig_minAB_obj,1830
23-27,20,0.3,orig_simpl_obj,2093
23-28,20,0.3,orig_minAB_obj,3085
23-28,20,0.3,orig_simpl_obj,3201
23-29,20,0.3,orig_minAB_obj,3100
23-29,20,0.3,orig_simpl_obj,3599
23-30,20,0.3,orig_minAB_obj,2860
23-30,20,0.3,orig_simpl_obj,3492
23-31,20,0.3,orig_minAB_obj,2938
23-31,20,0.3,orig_simpl_obj,3011
24-0,20,0.3,orig_minAB_obj,2475
24-0,20,0.3,orig_simpl_obj,2818
24-1,20,0.3,orig_minAB_obj,2922
24-1,20,0.3,orig_simpl_obj,3188
24-2,20,0.3,orig_minAB_obj,2327
24-2,20,0.3,orig_simpl_obj,1923
24-3,20,0.3,orig_minAB_obj,2363
24-3,20,0.3,orig_simpl_obj,3201
24-4,20,0.3,orig_minAB_obj,3500
24-4,20,0.3,orig_simpl_obj,4002
24-5,20,0.3,orig_minAB_obj,1762
24-5,20,0.3,orig_simpl_obj,1784
24-6,20,0.3,orig_minAB_obj,3055
24-6,20,0.3,orig_simpl_obj,2972
24-7,20,0.3,orig_minAB_obj,1995
24-7,20,0.3,orig_simpl_obj,1868
24-8,20,0.3,orig_minAB_obj,1284
24-8,20,0.3,orig_simpl_obj,1201
24-9,20,0.3,orig_minAB_obj,2688
24-9,20,0.3,orig_simpl_obj,2371
24-10,20,0.3,orig_minAB_obj,3237
24-10,20,0.3,orig_simpl_obj,3572
24-11,20,0.3,orig_minAB_obj,2308
24-11,20,0.3,orig_simpl_obj,2929
24-12,20,0.3,orig_minAB_obj,2959
24-12,20,0.3,orig_simpl_obj,2707
24-13,20,0.3,orig_minAB_obj,2364
24-13,20,0.3,orig_simpl_obj,2379
24-14,20,0.3,orig_minAB_obj,2885
24-14,20,0.3,orig_simpl_obj,2821
24-15,20,0.3,orig_minAB_obj,2854
24-15,20,0.3,orig_simpl_obj,2982
24-16,20,0.3,orig_minAB_obj,4626
24-16,20,0.3,orig_simpl_obj,4796
24-17,20,0.3,orig_minAB_obj,2429
24-17,20,0.3,orig_simpl_obj,2728
24-18,20,0.3,orig_minAB_obj,4527
24-18,20,0.3,orig_simpl_obj,4795
24-19,20,0.3,orig_minAB_obj,3184
24-19,20,0.3,orig_simpl_obj,3271
24-20,20,0.3,orig_minAB_obj,2250
24-20,20,0.3,orig_simpl_obj,2373
24-21,20,0.3,orig_minAB_obj,2593
24-21,20,0.3,orig_simpl_obj,3474
24-22,20,0.3,orig_minAB_obj,3152
24-22,20,0.3,orig_simpl_obj,3303
24-23,20,0.3,orig_minAB_obj,3106
24-23,20,0.3,orig_simpl_obj,3349
24-24,20,0.3,orig_minAB_obj,2712
24-24,20,0.3,orig_simpl_obj,2800
24-25,20,0.3,orig_minAB_obj,2348
24-25,20,0.3,orig_simpl_obj,2567
24-26,20,0.3,orig_minAB_obj,3637
24-26,20,0.3,orig_simpl_obj,4034
24-27,20,0.3,orig_minAB_obj,2411
24-27,20,0.3,orig_simpl_obj,2623
24-28,20,0.3,orig_minAB_obj,1880
24-28,20,0.3,orig_simpl_obj,2585
24-29,20,0.3,orig_minAB_obj,2152
24-29,20,0.3,orig_simpl_obj,2395
24-30,20,0.3,orig_minAB_obj,3520
24-30,20,0.3,orig_simpl_obj,3481
24-31,20,0.3,orig_minAB_obj,2495
24-31,20,0.3,orig_simpl_obj,3830
25-0,20,0.3,orig_minAB_obj,1926
25-0,20,0.3,orig_simpl_obj,1752
25-1,20,0.3,orig_minAB_obj,3038
25-1,20,0.3,orig_simpl_obj,3561
25-2,20,0.3,orig_minAB_obj,1760
25-2,20,0.3,orig_simpl_obj,1829
25-3,20,0.3,orig_minAB_obj,2597
25-3,20,0.3,orig_simpl_obj,2736
25-4,20,0.3,orig_minAB_obj,2987
25-4,20,0.3,orig_simpl_obj,3564
25-5,20,0.3,orig_minAB_obj,3432
25-5,20,0.3,orig_simpl_obj,3632
25-6,20,0.3,orig_minAB_obj,2549
25-6,20,0.3,orig_simpl_obj,3131
25-7,20,0.3,orig_minAB_obj,2505
25-7,20,0.3,orig_simpl_obj,2568
25-8,20,0.3,orig_minAB_obj,3358
25-8,20,0.3,orig_simpl_obj,3851
25-9,20,0.3,orig_minAB_obj,2561
25-9,20,0.3,orig_simpl_obj,3161
25-10,20,0.3,orig_minAB_obj,2228
25-10,20,0.3,orig_simpl_obj,2329
25-11,20,0.3,orig_minAB_obj,2511
25-11,20,0.3,orig_simpl_obj,2827
25-12,20,0.3,orig_minAB_obj,3386
25-12,20,0.3,orig_simpl_obj,3385
25-13,20,0.3,orig_minAB_obj,2801
25-13,20,0.3,orig_simpl_obj,3747
25-14,20,0.3,orig_minAB_obj,2368
25-14,20,0.3,orig_simpl_obj,2239
25-15,20,0.3,orig_minAB_obj,3307
25-15,20,0.3,orig_simpl_obj,2887
25-16,20,0.3,orig_minAB_obj,3333
25-16,20,0.3,orig_simpl_obj,3445
25-17,20,0.3,orig_minAB_obj,2666
25-17,20,0.3,orig_simpl_obj,2273
25-18,20,0.3,orig_minAB_obj,2936
25-18,20,0.3,orig_simpl_obj,3034
25-19,20,0.3,orig_minAB_obj,3161
25-19,20,0.3,orig_simpl_obj,3172
25-20,20,0.3,orig_minAB_obj,2640
25-20,20,0.3,orig_simpl_obj,3549
25-21,20,0.3,orig_minAB_obj,2351
25-21,20,0.3,orig_simpl_obj,2743
25-22,20,0.3,orig_minAB_obj,2573
25-22,20,0.3,orig_simpl_obj,2707
25-23,20,0.3,orig_minAB_obj,3332
25-23,20,0.3,orig_simpl_obj,3746
25-24,20,0.3,orig_minAB_obj,3206
25-24,20,0.3,orig_simpl_obj,2809
25-25,20,0.3,orig_minAB_obj,4251
25-25,20,0.3,orig_simpl_obj,4157
25-26,20,0.3,orig_minAB_obj,3301
25-26,20,0.3,orig_simpl_obj,3020
25-27,20,0.3,orig_minAB_obj,2274
25-27,20,0.3,orig_simpl_obj,3134
25-28,20,0.3,orig_minAB_obj,2949
25-28,20,0.3,orig_simpl_obj,3748
25-29,20,0.3,orig_minAB_obj,3604
25-29,20,0.3,orig_simpl_obj,2926
25-30,20,0.3,orig_minAB_obj,2101
25-30,20,0.3,orig_simpl_obj,2979
25-31,20,0.3,orig_minAB_obj,1568
25-31,20,0.3,orig_simpl_obj,1280
26-0,20,0.3,orig_minAB_obj,2508
26-0,20,0.3,orig_simpl_obj,3087
26-1,20,0.3,orig_minAB_obj,3588
26-1,20,0.3,orig_simpl_obj,3749
26-2,20,0.3,orig_minAB_obj,3566
26-2,20,0.3,orig_simpl_obj,2997
26-3,20,0.3,orig_minAB_obj,3269
26-3,20,0.3,orig_simpl_obj,3663
26-4,20,0.3,orig_minAB_obj,3278
26-4,20,0.3,orig_simpl_obj,2234
26-5,20,0.3,orig_minAB_obj,2693
26-5,20,0.3,orig_simpl_obj,2491
26-6,20,0.3,orig_minAB_obj,2044
26-6,20,0.3,orig_simpl_obj,2243
26-7,20,0.3,orig_minAB_obj,2637
26-7,20,0.3,orig_simpl_obj,3470
26-8,20,0.3,orig_minAB_obj,3793
26-8,20,0.3,orig_simpl_obj,3620
26-9,20,0.3,orig_minAB_obj,3230
26-9,20,0.3,orig_simpl_obj,3416
26-10,20,0.3,orig_minAB_obj,2705
26-10,20,0.3,orig_simpl_obj,3384
26-11,20,0.3,orig_minAB_obj,2445
26-11,20,0.3,orig_simpl_obj,2525
26-12,20,0.3,orig_minAB_obj,2690
26-12,20,0.3,orig_simpl_obj,2771
26-13,20,0.3,orig_minAB_obj,1916
26-13,20,0.3,orig_simpl_obj,2252
26-14,20,0.3,orig_minAB_obj,2061
26-14,20,0.3,orig_simpl_obj,2200
26-15,20,0.3,orig_minAB_obj,1688
26-15,20,0.3,orig_simpl_obj,2115
26-16,20,0.3,orig_minAB_obj,2731
26-16,20,0.3,orig_simpl_obj,3429
26-17,20,0.3,orig_minAB_obj,2081
26-17,20,0.3,orig_simpl_obj,2184
26-18,20,0.3,orig_minAB_obj,2315
26-18,20,0.3,orig_simpl_obj,2509
26-19,20,0.3,orig_minAB_obj,2482
26-19,20,0.3,orig_simpl_obj,2787
26-20,20,0.3,orig_minAB_obj,3158
26-20,20,0.3,orig_simpl_obj,3009
26-21,20,0.3,orig_minAB_obj,2774
26-21,20,0.3,orig_simpl_obj,2690
26-22,20,0.3,orig_minAB_obj,2863
26-22,20,0.3,orig_simpl_obj,3170
26-23,20,0.3,orig_minAB_obj,2127
26-23,20,0.3,orig_simpl_obj,2552
26-24,20,0.3,orig_minAB_obj,4156
26-24,20,0.3,orig_simpl_obj,4341
26-25,20,0.3,orig_minAB_obj,1904
26-25,20,0.3,orig_simpl_obj,2569
26-26,20,0.3,orig_minAB_obj,2189
26-26,20,0.3,orig_simpl_obj,2334
26-27,20,0.3,orig_minAB_obj,2875
26-27,20,0.3,orig_simpl_obj,3107
26-28,20,0.3,orig_minAB_obj,3154
26-28,20,0.3,orig_simpl_obj,2802
26-29,20,0.3,orig_minAB_obj,2410
26-29,20,0.3,orig_simpl_obj,3978
