instance,n,prob,num_type,value
17-26,20,0.3,orig_simpl_obj,877
17-27,20,0.3,orig_minAB_obj,1332
17-27,20,0.3,orig_simpl_obj,1332
17-28,20,0.3,orig_minAB_obj,877
17-28,20,0.3,orig_simpl_obj,1342
17-29,20,0.3,orig_minAB_obj,114
17-29,20,0.3,orig_simpl_obj,122
17-30,20,0.3,orig_minAB_obj,862
17-30,20,0.3,orig_simpl_obj,772
17-31,20,0.3,orig_minAB_obj,814
17-31,20,0.3,orig_simpl_obj,908
18-0,20,0.3,orig_minAB_obj,761
18-0,20,0.3,orig_simpl_obj,1480
18-1,20,0.3,orig_minAB_obj,843
18-1,20,0.3,orig_simpl_obj,1090
18-2,20,0.3,orig_minAB_obj,502
18-2,20,0.3,orig_simpl_obj,651
18-3,20,0.3,orig_minAB_obj,1094
18-3,20,0.3,orig_simpl_obj,1029
18-4,20,0.3,orig_minAB_obj,1111
18-4,20,0.3,orig_simpl_obj,1263
18-5,20,0.3,orig_minAB_obj,39
18-5,20,0.3,orig_simpl_obj,39
18-6,20,0.3,orig_minAB_obj,871
18-6,20,0.3,orig_simpl_obj,876
18-7,20,0.3,orig_minAB_obj,708
18-7,20,0.3,orig_simpl_obj,703
18-8,20,0.3,orig_minAB_obj,861
18-8,20,0.3,orig_simpl_obj,1692
18-9,20,0.3,orig_minAB_obj,761
18-9,20,0.3,orig_simpl_obj,753
18-10,20,0.3,orig_minAB_obj,502
18-10,20,0.3,orig_simpl_obj,640
18-11,20,0.3,orig_minAB_obj,670
18-11,20,0.3,orig_simpl_obj,702
18-12,20,0.3,orig_minAB_obj,386
18-12,20,0.3,orig_simpl_obj,438
18-13,20,0.3,orig_minAB_obj,117
18-13,20,0.3,orig_simpl_obj,129
18-14,20,0.3,orig_minAB_obj,783
18-14,20,0.3,orig_simpl_obj,871
18-15,20,0.3,orig_minAB_obj,563
18-15,20,0.3,orig_simpl_obj,719
18-16,20,0.3,orig_minAB_obj,247
18-16,20,0.3,orig_simpl_obj,281
18-17,20,0.3,orig_minAB_obj,1274
18-17,20,0.3,orig_simpl_obj,1380
18-18,20,0.3,orig_minAB_obj,511
18-18,20,0.3,orig_simpl_obj,511
18-19,20,0.3,orig_minAB_obj,2271
18-19,20,0.3,orig_simpl_obj,2266
18-20,20,0.3,orig_minAB_obj,1950
18-20,20,0.3,orig_simpl_obj,2235
