test,32,22,CPP,MIP-build,106.3
test,32,22,CPP,MIP-solve,45.5
test,32,22,CPP,VS-build+solve,208.2
test,32,22,CPP,BDD-align-to-vs,250.7
test,32,22,CPP,intersection-build,95.1
test,32,22,CPP,intersection-SP-solve,2.6
test,32,22,CPP,BDD-align-gsifts,13276.6
test,32,22,CPP,intersection-gsifts-build,11.4
test,32,22,CPP,intersection-gsifts-SP-solve,1.3
test,33,22,gen_instance,all, 15.1
test,33,22,plain_MIP,build+solve,1.8
test,33,22,CPP,BDD-build,276.3
test,33,22,CPP,MIP-build,55.5
test,33,22,CPP,MIP-solve,26.2
test,33,22,CPP,VS-build+solve,175.1
test,33,22,CPP,BDD-align-to-vs,169.5
test,33,22,CPP,intersection-build,9.8
test,33,22,CPP,intersection-SP-solve,1.2
test,33,22,CPP,BDD-align-gsifts,10269.3
test,33,22,CPP,intersection-gsifts-build,7.9
test,33,22,CPP,intersection-gsifts-SP-solve,0.7
test,34,22,gen_instance,all, 16.1
test,34,22,plain_MIP,build+solve,4.0
test,34,22,CPP,BDD-build,538.5
test,34,22,CPP,MIP-build,74.8
test,34,22,CPP,MIP-solve,39.9
test,34,22,CPP,VS-build+solve,57.3
test,34,22,CPP,BDD-align-to-vs,244.7
test,34,22,CPP,intersection-build,114.1
test,34,22,CPP,intersection-SP-solve,18.0
test,34,22,CPP,BDD-align-gsifts,21534.5
test,34,22,CPP,intersection-gsifts-build,27.7
test,34,22,CPP,intersection-gsifts-SP-solve,6.4
test,35,22,gen_instance,all, 14.4
test,35,22,plain_MIP,build+solve,2.6
test,35,22,CPP,BDD-build,224.4
test,35,22,CPP,MIP-build,44.2
test,35,22,CPP,MIP-solve,23.8
test,35,22,CPP,VS-build+solve,160.4
test,35,22,CPP,BDD-align-to-vs,192.2
test,35,22,CPP,intersection-build,92.3
test,35,22,CPP,intersection-SP-solve,5.1
test,35,22,CPP,BDD-align-gsifts,10729.3
test,35,22,CPP,intersection-gsifts-build,20.9
test,35,22,CPP,intersection-gsifts-SP-solve,4.8
test,36,22,gen_instance,all, 14.3
test,36,22,plain_MIP,build+solve,2.3
test,36,22,CPP,BDD-build,215.5
test,36,22,CPP,MIP-build,37.7
test,36,22,CPP,MIP-solve,19.4
test,36,22,CPP,VS-build+solve,207.6
test,36,22,CPP,BDD-align-to-vs,160.2
test,36,22,CPP,intersection-build,15.0
test,36,22,CPP,intersection-SP-solve,3.6
test,36,22,CPP,BDD-align-gsifts,12388.2
test,36,22,CPP,intersection-gsifts-build,13.3
test,36,22,CPP,intersection-gsifts-SP-solve,2.6
test,37,22,gen_instance,all, 26.7
test,37,22,plain_MIP,build+solve,14.7
test,37,22,CPP,BDD-build,514.0
test,37,22,CPP,MIP-build,84.3
test,37,22,CPP,MIP-solve,42.9
test,37,22,CPP,VS-build+solve,59.4
test,37,22,CPP,BDD-align-to-vs,311.7
test,37,22,CPP,intersection-build,88.2
test,37,22,CPP,intersection-SP-solve,7.3
test,37,22,CPP,BDD-align-gsifts,20015.9
test,37,22,CPP,intersection-gsifts-build,19.0
test,37,22,CPP,intersection-gsifts-SP-solve,4.6
test,38,22,gen_instance,all, 13.7
test,38,22,plain_MIP,build+solve,1.5
test,38,22,CPP,BDD-build,245.2
test,38,22,CPP,MIP-build,37.5
test,38,22,CPP,MIP-solve,23.7
test,38,22,CPP,VS-build+solve,36.8
test,38,22,CPP,BDD-align-to-vs,79.6
test,38,22,CPP,intersection-build,10.6
test,38,22,CPP,intersection-SP-solve,2.0
test,38,22,CPP,BDD-align-gsifts,8180.8
test,38,22,CPP,intersection-gsifts-build,8.7
test,38,22,CPP,intersection-gsifts-SP-solve,1.5
test,39,22,gen_instance,all, 15.6
test,39,22,plain_MIP,build+solve,3.8
test,39,22,CPP,BDD-build,252.6
test,39,22,CPP,MIP-build,45.7
test,39,22,CPP,MIP-solve,30.9
test,39,22,CPP,VS-build+solve,21.8
test,39,22,CPP,BDD-align-to-vs,101.1
test,39,22,CPP,intersection-build,21.7
test,39,22,CPP,intersection-SP-solve,4.8
test,39,22,CPP,BDD-align-gsifts,6855.6
test,39,22,CPP,intersection-gsifts-build,14.8
test,39,22,CPP,intersection-gsifts-SP-solve,2.8
test,40,22,gen_instance,all, 18.5
test,40,22,plain_MIP,build+solve,6.0
test,40,22,CPP,BDD-build,395.3
test,40,22,CPP,MIP-build,64.6
test,40,22,CPP,MIP-solve,34.5
test,40,22,CPP,VS-build+solve,201.5
