run,k,n,method,step,time
test,729,20,gen_instance,all, 8.1
test,729,20,plain_MIP,build+solve,1.5
test,729,20,CPP,BDD-build,140.0
test,729,20,CPP,MIP-build,22.3
test,729,20,CPP,MIP-solve,17.2
test,729,20,CPP,VS-build+solve,80.8
test,729,20,CPP,BDD-align-to-vs,169.5
test,729,20,CPP,intersection-build,9.0
test,729,20,CPP,intersection-SP-solve,2.0
test,730,20,gen_instance,all, 7.9
test,730,20,plain_MIP,build+solve,1.7
test,730,20,CPP,BDD-build,95.0
test,730,20,CPP,MIP-build,18.1
test,730,20,CPP,MIP-solve,11.7
test,730,20,CPP,VS-build+solve,32.8
test,730,20,CPP,BDD-align-to-vs,62.2
test,730,20,CPP,intersection-build,5.3
test,730,20,CPP,intersection-SP-solve,0.8
test,731,20,gen_instance,all, 8.9
test,731,20,plain_MIP,build+solve,2.2
test,731,20,CPP,BDD-build,168.5
test,731,20,CPP,MIP-build,21.7
test,731,20,CPP,MIP-solve,14.2
test,731,20,CPP,VS-build+solve,108.0
test,731,20,CPP,BDD-align-to-vs,107.1
test,731,20,CPP,intersection-build,8.2
test,731,20,CPP,intersection-SP-solve,2.3
test,732,20,gen_instance,all, 9.4
test,732,20,plain_MIP,build+solve,3.1
test,732,20,CPP,BDD-build,144.1
test,732,20,CPP,MIP-build,19.1
test,732,20,CPP,MIP-solve,20.8
test,732,20,CPP,VS-build+solve,32.5
test,732,20,CPP,BDD-align-to-vs,234.7
test,732,20,CPP,intersection-build,8.0
test,732,20,CPP,intersection-SP-solve,1.0
test,733,20,gen_instance,all, 9.5
test,733,20,plain_MIP,build+solve,2.2
test,733,20,CPP,BDD-build,68.8
test,733,20,CPP,MIP-build,12.1
test,733,20,CPP,MIP-solve,9.2
test,733,20,CPP,VS-build+solve,67.3
test,733,20,CPP,BDD-align-to-vs,100.0
test,733,20,CPP,intersection-build,8.1
test,733,20,CPP,intersection-SP-solve,1.3
test,734,20,gen_instance,all, 9.8
test,734,20,plain_MIP,build+solve,3.1
test,734,20,CPP,BDD-build,234.4
test,734,20,CPP,MIP-build,36.8
test,734,20,CPP,MIP-solve,22.7
test,734,20,CPP,VS-build+solve,56.8
test,734,20,CPP,BDD-align-to-vs,217.4
test,734,20,CPP,intersection-build,14.4
test,734,20,CPP,intersection-SP-solve,4.1
test,735,20,gen_instance,all, 8.4
test,735,20,plain_MIP,build+solve,1.9
test,735,20,CPP,BDD-build,126.3
test,735,20,CPP,MIP-build,18.9
test,735,20,CPP,MIP-solve,15.4
test,735,20,CPP,VS-build+solve,53.5
test,735,20,CPP,BDD-align-to-vs,62.5
test,735,20,CPP,intersection-build,7.1
test,735,20,CPP,intersection-SP-solve,1.2
test,736,20,gen_instance,all, 8.0
test,736,20,plain_MIP,build+solve,1.9
test,736,20,CPP,BDD-build,156.9
test,736,20,CPP,MIP-build,15.4
test,736,20,CPP,MIP-solve,10.8
test,736,20,CPP,VS-build+solve,69.6
test,736,20,CPP,BDD-align-to-vs,82.0
test,736,20,CPP,intersection-build,10.3
test,736,20,CPP,intersection-SP-solve,2.6
test,737,20,gen_instance,all, 8.7
test,737,20,plain_MIP,build+solve,2.2
test,737,20,CPP,BDD-build,101.2
test,737,20,CPP,MIP-build,15.3
test,737,20,CPP,MIP-solve,9.3
test,737,20,CPP,VS-build+solve,28.2
test,737,20,CPP,BDD-align-to-vs,48.5
test,737,20,CPP,intersection-build,5.2
test,737,20,CPP,intersection-SP-solve,1.4
test,738,20,gen_instance,all, 7.8
test,738,20,plain_MIP,build+solve,1.7
test,738,20,CPP,BDD-build,172.1
test,738,20,CPP,MIP-build,22.4
test,738,20,CPP,MIP-solve,13.5
test,738,20,CPP,VS-build+solve,28.0
test,738,20,CPP,BDD-align-to-vs,105.1
test,738,20,CPP,intersection-build,11.7
test,738,20,CPP,intersection-SP-solve,2.6
test,739,20,gen_instance,all, 8.9
test,739,20,plain_MIP,build+solve,2.3
test,739,20,CPP,BDD-build,164.1
test,739,20,CPP,MIP-build,23.8
test,739,20,CPP,MIP-solve,19.1
test,739,20,CPP,VS-build+solve,45.0
test,739,20,CPP,BDD-align-to-vs,115.2
test,739,20,CPP,intersection-build,7.5
test,739,20,CPP,intersection-SP-solve,1.9
test,740,20,gen_instance,all, 8.6
test,740,20,plain_MIP,build+solve,2.0
test,740,20,CPP,BDD-build,168.5
test,740,20,CPP,MIP-build,22.2
test,740,20,CPP,MIP-solve,18.9
test,740,20,CPP,VS-build+solve,128.5
test,740,20,CPP,BDD-align-to-vs,98.0
test,740,20,CPP,intersection-build,4.6
test,740,20,CPP,intersection-SP-solve,1.3
test,741,20,gen_instance,all, 8.1
test,741,20,plain_MIP,build+solve,1.7
test,741,20,CPP,BDD-build,91.5
test,741,20,CPP,MIP-build,14.3
test,741,20,CPP,MIP-solve,8.9
test,741,20,CPP,VS-build+solve,51.9
test,741,20,CPP,BDD-align-to-vs,123.6
test,741,20,CPP,intersection-build,6.3
test,741,20,CPP,intersection-SP-solve,1.8
test,742,20,gen_instance,all, 17.4
test,742,20,plain_MIP,build+solve,3.5
test,742,20,CPP,BDD-build,122.9
test,742,20,CPP,MIP-build,20.4
test,742,20,CPP,MIP-solve,21.3
test,742,20,CPP,VS-build+solve,23.3
test,742,20,CPP,BDD-align-to-vs,60.3
test,742,20,CPP,intersection-build,5.2
test,742,20,CPP,intersection-SP-solve,0.9
test,743,20,gen_instance,all, 9.0
test,743,20,plain_MIP,build+solve,2.5
test,743,20,CPP,BDD-build,159.2
test,743,20,CPP,MIP-build,23.5
test,743,20,CPP,MIP-solve,20.2
test,743,20,CPP,VS-build+solve,96.6
test,743,20,CPP,BDD-align-to-vs,158.6
test,743,20,CPP,intersection-build,11.9
test,743,20,CPP,intersection-SP-solve,2.7
test,744,20,gen_instance,all, 8.5
test,744,20,plain_MIP,build+solve,1.8
test,744,20,CPP,BDD-build,145.8
test,744,20,CPP,MIP-build,20.5
test,744,20,CPP,MIP-solve,19.9
test,744,20,CPP,VS-build+solve,38.2
test,744,20,CPP,BDD-align-to-vs,134.8
test,744,20,CPP,intersection-build,8.4
test,744,20,CPP,intersection-SP-solve,1.7
test,745,20,gen_instance,all, 8.0
test,745,20,plain_MIP,build+solve,1.8
test,745,20,CPP,BDD-build,148.0
test,745,20,CPP,MIP-build,23.9
test,745,20,CPP,MIP-solve,16.9
test,745,20,CPP,VS-build+solve,74.7
test,745,20,CPP,BDD-align-to-vs,143.0
test,745,20,CPP,intersection-build,47.0
test,745,20,CPP,intersection-SP-solve,1.8
test,746,20,gen_instance,all, 9.2
test,746,20,plain_MIP,build+solve,2.6
test,746,20,CPP,BDD-build,113.1
test,746,20,CPP,MIP-build,16.9
test,746,20,CPP,MIP-solve,11.4
test,746,20,CPP,VS-build+solve,48.1
test,746,20,CPP,BDD-align-to-vs,99.9
test,746,20,CPP,intersection-build,4.9
test,746,20,CPP,intersection-SP-solve,0.7
test,747,20,gen_instance,all, 9.5
test,747,20,plain_MIP,build+solve,3.2
test,747,20,CPP,BDD-build,142.9
test,747,20,CPP,MIP-build,19.8
test,747,20,CPP,MIP-solve,13.2
test,747,20,CPP,VS-build+solve,74.6
test,747,20,CPP,BDD-align-to-vs,150.8
test,747,20,CPP,intersection-build,8.4
test,747,20,CPP,intersection-SP-solve,1.6
test,748,20,gen_instance,all, 8.9
test,748,20,plain_MIP,build+solve,2.4
test,748,20,CPP,BDD-build,183.0
test,748,20,CPP,MIP-build,64.4
test,748,20,CPP,MIP-solve,25.5
test,748,20,CPP,VS-build+solve,60.7
test,748,20,CPP,BDD-align-to-vs,125.3
test,748,20,CPP,intersection-build,7.0
test,748,20,CPP,intersection-SP-solve,1.8
test,749,20,gen_instance,all, 8.0
test,749,20,plain_MIP,build+solve,1.7
test,749,20,CPP,BDD-build,130.3
test,749,20,CPP,MIP-build,23.7
test,749,20,CPP,MIP-solve,15.0
test,749,20,CPP,VS-build+solve,49.8
test,749,20,CPP,BDD-align-to-vs,225.3
test,749,20,CPP,intersection-build,8.2
test,749,20,CPP,intersection-SP-solve,1.1
test,750,20,gen_instance,all, 8.2
test,750,20,plain_MIP,build+solve,1.7
test,750,20,CPP,BDD-build,114.2
test,750,20,CPP,MIP-build,16.7
test,750,20,CPP,MIP-solve,12.1
test,750,20,CPP,VS-build+solve,101.7
test,750,20,CPP,BDD-align-to-vs,130.4
test,750,20,CPP,intersection-build,6.0
test,750,20,CPP,intersection-SP-solve,1.3
test,751,20,gen_instance,all, 9.7
test,751,20,plain_MIP,build+solve,3.3
test,751,20,CPP,BDD-build,135.6
test,751,20,CPP,MIP-build,14.3
test,751,20,CPP,MIP-solve,8.9
test,751,20,CPP,VS-build+solve,103.2
test,751,20,CPP,BDD-align-to-vs,71.8
test,751,20,CPP,intersection-build,6.8
test,751,20,CPP,intersection-SP-solve,1.7
test,752,20,gen_instance,all, 7.9
test,752,20,plain_MIP,build+solve,1.6
test,752,20,CPP,BDD-build,60.0
test,752,20,CPP,MIP-build,11.8
test,752,20,CPP,MIP-solve,6.5
test,752,20,CPP,VS-build+solve,162.0
test,752,20,CPP,BDD-align-to-vs,51.9
test,752,20,CPP,intersection-build,6.6
test,752,20,CPP,intersection-SP-solve,1.5
test,753,20,gen_instance,all, 8.1
test,753,20,plain_MIP,build+solve,2.0
test,753,20,CPP,BDD-build,74.2
test,753,20,CPP,MIP-build,12.7
test,753,20,CPP,MIP-solve,8.3
test,753,20,CPP,VS-build+solve,60.5
test,753,20,CPP,BDD-align-to-vs,98.0
test,753,20,CPP,intersection-build,6.8
test,753,20,CPP,intersection-SP-solve,1.9
test,754,20,gen_instance,all, 8.0
test,754,20,plain_MIP,build+solve,1.7
test,754,20,CPP,BDD-build,144.5
test,754,20,CPP,MIP-build,59.4
test,754,20,CPP,MIP-solve,16.1
test,754,20,CPP,VS-build+solve,76.4
test,754,20,CPP,BDD-align-to-vs,82.0
test,754,20,CPP,intersection-build,14.9
test,754,20,CPP,intersection-SP-solve,3.7
test,755,20,gen_instance,all, 7.1
test,755,20,plain_MIP,build+solve,0.9
test,755,20,CPP,BDD-build,73.8
test,755,20,CPP,MIP-build,11.2
test,755,20,CPP,MIP-solve,10.6
test,755,20,CPP,VS-build+solve,129.4
test,755,20,CPP,BDD-align-to-vs,59.4
test,755,20,CPP,intersection-build,4.0
test,755,20,CPP,intersection-SP-solve,0.5
test,756,20,gen_instance,all, 16.6
test,756,20,plain_MIP,build+solve,3.5
test,756,20,CPP,BDD-build,231.7
test,756,20,CPP,MIP-build,33.3
test,756,20,CPP,MIP-solve,31.9
test,756,20,CPP,VS-build+solve,36.1
test,756,20,CPP,BDD-align-to-vs,297.8
test,756,20,CPP,intersection-build,16.0
test,756,20,CPP,intersection-SP-solve,2.8
test,757,20,gen_instance,all, 8.0
test,757,20,plain_MIP,build+solve,1.7
test,757,20,CPP,BDD-build,138.2
test,757,20,CPP,MIP-build,23.5
test,757,20,CPP,MIP-solve,21.8
test,757,20,CPP,VS-build+solve,12.1
test,757,20,CPP,BDD-align-to-vs,86.4
test,757,20,CPP,intersection-build,9.8
test,757,20,CPP,intersection-SP-solve,1.5
test,758,20,gen_instance,all, 8.7
test,758,20,plain_MIP,build+solve,2.1
test,758,20,CPP,BDD-build,80.0
test,758,20,CPP,MIP-build,15.2
test,758,20,CPP,MIP-solve,10.0
test,758,20,CPP,VS-build+solve,45.6
test,758,20,CPP,BDD-align-to-vs,69.7
test,758,20,CPP,intersection-build,4.8
test,758,20,CPP,intersection-SP-solve,0.9
test,759,20,gen_instance,all, 7.7
test,759,20,plain_MIP,build+solve,1.6
test,759,20,CPP,BDD-build,67.4
test,759,20,CPP,MIP-build,13.3
test,759,20,CPP,MIP-solve,8.8
test,759,20,CPP,VS-build+solve,34.6
test,759,20,CPP,BDD-align-to-vs,54.3
test,759,20,CPP,intersection-build,8.4
test,759,20,CPP,intersection-SP-solve,2.2
test,760,20,gen_instance,all, 6.9
test,760,20,plain_MIP,build+solve,0.7
test,760,20,CPP,BDD-build,86.8
test,760,20,CPP,MIP-build,10.3
test,760,20,CPP,MIP-solve,7.6
test,760,20,CPP,VS-build+solve,31.1
test,760,20,CPP,BDD-align-to-vs,73.3
test,760,20,CPP,intersection-build,3.1
test,760,20,CPP,intersection-SP-solve,0.4
test,761,20,gen_instance,all, 9.1
test,761,20,plain_MIP,build+solve,2.5
test,761,20,CPP,BDD-build,99.5
test,761,20,CPP,MIP-build,15.0
test,761,20,CPP,MIP-solve,12.8
test,761,20,CPP,VS-build+solve,152.8
test,761,20,CPP,BDD-align-to-vs,63.9
test,761,20,CPP,intersection-build,4.4
test,761,20,CPP,intersection-SP-solve,0.7
test,762,20,gen_instance,all, 7.5
test,762,20,plain_MIP,build+solve,1.6
test,762,20,CPP,BDD-build,101.2
test,762,20,CPP,MIP-build,17.8
test,762,20,CPP,MIP-solve,10.2
test,762,20,CPP,VS-build+solve,29.2
test,762,20,CPP,BDD-align-to-vs,90.5
test,762,20,CPP,intersection-build,9.6
test,762,20,CPP,intersection-SP-solve,2.1
test,763,20,gen_instance,all, 8.8
test,763,20,plain_MIP,build+solve,1.6
test,763,20,CPP,BDD-build,153.6
test,763,20,CPP,MIP-build,22.4
test,763,20,CPP,MIP-solve,13.3
test,763,20,CPP,VS-build+solve,46.1
test,763,20,CPP,BDD-align-to-vs,177.2
test,763,20,CPP,intersection-build,7.8
test,763,20,CPP,intersection-SP-solve,1.7
test,764,20,gen_instance,all, 9.3
test,764,20,plain_MIP,build+solve,2.5
test,764,20,CPP,BDD-build,89.8
test,764,20,CPP,MIP-build,13.9
test,764,20,CPP,MIP-solve,8.1
test,764,20,CPP,VS-build+solve,52.2
test,764,20,CPP,BDD-align-to-vs,66.0
test,764,20,CPP,intersection-build,8.1
test,764,20,CPP,intersection-SP-solve,1.8
test,765,20,gen_instance,all, 9.8
test,765,20,plain_MIP,build+solve,3.4
test,765,20,CPP,BDD-build,169.4
test,765,20,CPP,MIP-build,25.5
test,765,20,CPP,MIP-solve,17.1
test,765,20,CPP,VS-build+solve,62.3
test,765,20,CPP,BDD-align-to-vs,97.4
test,765,20,CPP,intersection-build,9.4
test,765,20,CPP,intersection-SP-solve,2.3
test,766,20,gen_instance,all, 9.4
test,766,20,plain_MIP,build+solve,3.2
test,766,20,CPP,BDD-build,176.8
test,766,20,CPP,MIP-build,60.9
test,766,20,CPP,MIP-solve,20.7
test,766,20,CPP,VS-build+solve,90.6
test,766,20,CPP,BDD-align-to-vs,101.9
test,766,20,CPP,intersection-build,12.5
test,766,20,CPP,intersection-SP-solve,2.5
test,767,20,gen_instance,all, 7.6
test,767,20,plain_MIP,build+solve,1.6
test,767,20,CPP,BDD-build,71.3
test,767,20,CPP,MIP-build,14.2
test,767,20,CPP,MIP-solve,9.9
test,767,20,CPP,VS-build+solve,74.5
test,767,20,CPP,BDD-align-to-vs,58.5
test,767,20,CPP,intersection-build,8.5
test,767,20,CPP,intersection-SP-solve,1.5
test,768,20,gen_instance,all, 6.8
test,768,20,plain_MIP,build+solve,0.6
test,768,20,CPP,BDD-build,56.4
test,768,20,CPP,MIP-build,11.1
test,768,20,CPP,MIP-solve,4.9
test,768,20,CPP,VS-build+solve,34.5
test,768,20,CPP,BDD-align-to-vs,51.8
test,768,20,CPP,intersection-build,2.4
test,768,20,CPP,intersection-SP-solve,0.3
test,769,20,gen_instance,all, 8.5
test,769,20,plain_MIP,build+solve,2.1
test,769,20,CPP,BDD-build,100.7
test,769,20,CPP,MIP-build,15.2
test,769,20,CPP,MIP-solve,9.3
test,769,20,CPP,VS-build+solve,38.2
test,769,20,CPP,BDD-align-to-vs,51.9
test,769,20,CPP,intersection-build,5.7
test,769,20,CPP,intersection-SP-solve,1.2
test,770,20,gen_instance,all, 9.6
test,770,20,plain_MIP,build+solve,3.1
test,770,20,CPP,BDD-build,216.5
test,770,20,CPP,MIP-build,30.6
test,770,20,CPP,MIP-solve,20.0
test,770,20,CPP,VS-build+solve,16.2
test,770,20,CPP,BDD-align-to-vs,95.1
test,770,20,CPP,intersection-build,11.8
test,770,20,CPP,intersection-SP-solve,3.1
test,771,20,gen_instance,all, 8.9
test,771,20,plain_MIP,build+solve,2.3
test,771,20,CPP,BDD-build,199.7
test,771,20,CPP,MIP-build,32.5
test,771,20,CPP,MIP-solve,20.1
test,771,20,CPP,VS-build+solve,53.8
test,771,20,CPP,BDD-align-to-vs,103.3
test,771,20,CPP,intersection-build,9.3
test,771,20,CPP,intersection-SP-solve,2.2
test,772,20,gen_instance,all, 10.4
test,772,20,plain_MIP,build+solve,3.7
test,772,20,CPP,BDD-build,114.5
test,772,20,CPP,MIP-build,18.3
test,772,20,CPP,MIP-solve,20.1
test,772,20,CPP,VS-build+solve,139.6
test,772,20,CPP,BDD-align-to-vs,139.8
test,772,20,CPP,intersection-build,8.8
test,772,20,CPP,intersection-SP-solve,2.0
test,773,20,gen_instance,all, 9.5
test,773,20,plain_MIP,build+solve,3.0
test,773,20,CPP,BDD-build,193.2
test,773,20,CPP,MIP-build,27.1
test,773,20,CPP,MIP-solve,17.6
test,773,20,CPP,VS-build+solve,14.6
test,773,20,CPP,BDD-align-to-vs,84.3
test,773,20,CPP,intersection-build,7.0
test,773,20,CPP,intersection-SP-solve,0.9
test,774,20,gen_instance,all, 8.6
test,774,20,plain_MIP,build+solve,2.3
test,774,20,CPP,BDD-build,104.9
test,774,20,CPP,MIP-build,15.4
test,774,20,CPP,MIP-solve,12.9
test,774,20,CPP,VS-build+solve,55.1
test,774,20,CPP,BDD-align-to-vs,88.3
test,774,20,CPP,intersection-build,4.4
test,774,20,CPP,intersection-SP-solve,0.7
test,775,20,gen_instance,all, 8.9
test,775,20,plain_MIP,build+solve,2.8
test,775,20,CPP,BDD-build,144.2
test,775,20,CPP,MIP-build,56.8
test,775,20,CPP,MIP-solve,16.0
test,775,20,CPP,VS-build+solve,33.2
test,775,20,CPP,BDD-align-to-vs,122.8
test,775,20,CPP,intersection-build,8.0
test,775,20,CPP,intersection-SP-solve,2.0
test,776,20,gen_instance,all, 9.7
test,776,20,plain_MIP,build+solve,3.3
test,776,20,CPP,BDD-build,100.0
test,776,20,CPP,MIP-build,15.5
test,776,20,CPP,MIP-solve,12.9
test,776,20,CPP,VS-build+solve,64.1
test,776,20,CPP,BDD-align-to-vs,69.6
test,776,20,CPP,intersection-build,5.0
test,776,20,CPP,intersection-SP-solve,0.8
test,777,20,gen_instance,all, 8.9
test,777,20,plain_MIP,build+solve,2.4
test,777,20,CPP,BDD-build,132.4
test,777,20,CPP,MIP-build,21.6
test,777,20,CPP,MIP-solve,16.8
test,777,20,CPP,VS-build+solve,94.6
test,777,20,CPP,BDD-align-to-vs,136.4
test,777,20,CPP,intersection-build,5.0
test,777,20,CPP,intersection-SP-solve,1.3
test,778,20,gen_instance,all, 10.6
test,778,20,plain_MIP,build+solve,4.6
test,778,20,CPP,BDD-build,183.5
test,778,20,CPP,MIP-build,21.2
test,778,20,CPP,MIP-solve,16.9
test,778,20,CPP,VS-build+solve,45.5
test,778,20,CPP,BDD-align-to-vs,78.3
test,778,20,CPP,intersection-build,9.0
test,778,20,CPP,intersection-SP-solve,1.9
test,779,20,gen_instance,all, 7.7
test,779,20,plain_MIP,build+solve,1.3
test,779,20,CPP,BDD-build,107.2
test,779,20,CPP,MIP-build,16.9
test,779,20,CPP,MIP-solve,10.9
test,779,20,CPP,VS-build+solve,62.3
test,779,20,CPP,BDD-align-to-vs,106.3
test,779,20,CPP,intersection-build,5.6
test,779,20,CPP,intersection-SP-solve,1.6
test,780,20,gen_instance,all, 9.1
test,780,20,plain_MIP,build+solve,2.6
test,780,20,CPP,BDD-build,106.6
test,780,20,CPP,MIP-build,17.4
test,780,20,CPP,MIP-solve,14.1
test,780,20,CPP,VS-build+solve,97.5
test,780,20,CPP,BDD-align-to-vs,88.6
test,780,20,CPP,intersection-build,5.7
test,780,20,CPP,intersection-SP-solve,1.1
test,781,20,gen_instance,all, 8.5
test,781,20,plain_MIP,build+solve,2.3
test,781,20,CPP,BDD-build,107.9
test,781,20,CPP,MIP-build,14.1
test,781,20,CPP,MIP-solve,10.0
test,781,20,CPP,VS-build+solve,126.1
test,781,20,CPP,BDD-align-to-vs,79.6
test,781,20,CPP,intersection-build,6.8
test,781,20,CPP,intersection-SP-solve,1.6
test,782,20,gen_instance,all, 8.4
test,782,20,plain_MIP,build+solve,1.8
test,782,20,CPP,BDD-build,99.9
test,782,20,CPP,MIP-build,18.3
test,782,20,CPP,MIP-solve,11.6
test,782,20,CPP,VS-build+solve,27.5
test,782,20,CPP,BDD-align-to-vs,59.2
test,782,20,CPP,intersection-build,7.2
test,782,20,CPP,intersection-SP-solve,1.1
test,783,20,gen_instance,all, 6.9
test,783,20,plain_MIP,build+solve,0.7
test,783,20,CPP,BDD-build,236.9
test,783,20,CPP,MIP-build,31.7
test,783,20,CPP,MIP-solve,20.7
test,783,20,CPP,VS-build+solve,11.5
test,783,20,CPP,BDD-align-to-vs,87.6
test,783,20,CPP,intersection-build,6.5
test,783,20,CPP,intersection-SP-solve,0.7
test,784,20,gen_instance,all, 10.2
test,784,20,plain_MIP,build+solve,3.5
test,784,20,CPP,BDD-build,123.3
test,784,20,CPP,MIP-build,19.4
test,784,20,CPP,MIP-solve,14.2
test,784,20,CPP,VS-build+solve,85.6
test,784,20,CPP,BDD-align-to-vs,88.7
test,784,20,CPP,intersection-build,6.6
test,784,20,CPP,intersection-SP-solve,1.6
test,785,20,gen_instance,all, 8.6
test,785,20,plain_MIP,build+solve,2.1
test,785,20,CPP,BDD-build,139.9
test,785,20,CPP,MIP-build,20.7
test,785,20,CPP,MIP-solve,7.4
test,785,20,CPP,VS-build+solve,40.7
test,785,20,CPP,BDD-align-to-vs,109.2
test,785,20,CPP,intersection-build,5.2
test,785,20,CPP,intersection-SP-solve,0.6
test,786,20,gen_instance,all, 8.2
test,786,20,plain_MIP,build+solve,1.8
test,786,20,CPP,BDD-build,145.1
test,786,20,CPP,MIP-build,22.9
test,786,20,CPP,MIP-solve,15.7
test,786,20,CPP,VS-build+solve,79.7
test,786,20,CPP,BDD-align-to-vs,106.9
test,786,20,CPP,intersection-build,9.5
test,786,20,CPP,intersection-SP-solve,2.5
test,787,20,gen_instance,all, 8.8
test,787,20,plain_MIP,build+solve,2.2
test,787,20,CPP,BDD-build,125.4
test,787,20,CPP,MIP-build,55.4
test,787,20,CPP,MIP-solve,16.5
test,787,20,CPP,VS-build+solve,63.1
test,787,20,CPP,BDD-align-to-vs,61.9
test,787,20,CPP,intersection-build,7.6
test,787,20,CPP,intersection-SP-solve,2.1
test,788,20,gen_instance,all, 15.0
test,788,20,plain_MIP,build+solve,2.3
test,788,20,CPP,BDD-build,149.8
test,788,20,CPP,MIP-build,23.0
test,788,20,CPP,MIP-solve,15.1
test,788,20,CPP,VS-build+solve,24.0
test,788,20,CPP,BDD-align-to-vs,200.9
test,788,20,CPP,intersection-build,14.8
test,788,20,CPP,intersection-SP-solve,4.0
test,789,20,gen_instance,all, 8.1
test,789,20,plain_MIP,build+solve,2.1
test,789,20,CPP,BDD-build,204.3
test,789,20,CPP,MIP-build,25.7
test,789,20,CPP,MIP-solve,15.1
test,789,20,CPP,VS-build+solve,11.3
test,789,20,CPP,BDD-align-to-vs,162.4
test,789,20,CPP,intersection-build,7.6
test,789,20,CPP,intersection-SP-solve,0.8
test,790,20,gen_instance,all, 8.5
test,790,20,plain_MIP,build+solve,2.2
test,790,20,CPP,BDD-build,113.2
test,790,20,CPP,MIP-build,18.5
test,790,20,CPP,MIP-solve,12.0
test,790,20,CPP,VS-build+solve,20.4
test,790,20,CPP,BDD-align-to-vs,101.8
test,790,20,CPP,intersection-build,7.0
test,790,20,CPP,intersection-SP-solve,1.3
test,791,20,gen_instance,all, 8.9
test,791,20,plain_MIP,build+solve,2.5
test,791,20,CPP,BDD-build,116.9
test,791,20,CPP,MIP-build,18.9
test,791,20,CPP,MIP-solve,14.5
test,791,20,CPP,VS-build+solve,37.6
test,791,20,CPP,BDD-align-to-vs,140.8
test,791,20,CPP,intersection-build,8.5
test,791,20,CPP,intersection-SP-solve,1.9
test,792,20,gen_instance,all, 8.3
test,792,20,plain_MIP,build+solve,2.0
test,792,20,CPP,BDD-build,165.1
test,792,20,CPP,MIP-build,21.5
test,792,20,CPP,MIP-solve,19.6
test,792,20,CPP,VS-build+solve,101.0
test,792,20,CPP,BDD-align-to-vs,157.6
test,792,20,CPP,intersection-build,11.4
test,792,20,CPP,intersection-SP-solve,2.5
test,793,20,gen_instance,all, 8.1
test,793,20,plain_MIP,build+solve,1.6
test,793,20,CPP,BDD-build,117.0
test,793,20,CPP,MIP-build,20.5
test,793,20,CPP,MIP-solve,15.7
test,793,20,CPP,VS-build+solve,91.7
test,793,20,CPP,BDD-align-to-vs,97.0
test,793,20,CPP,intersection-build,5.3
test,793,20,CPP,intersection-SP-solve,1.1
test,794,20,gen_instance,all, 9.0
test,794,20,plain_MIP,build+solve,2.5
test,794,20,CPP,BDD-build,72.6
test,794,20,CPP,MIP-build,12.6
test,794,20,CPP,MIP-solve,7.3
test,794,20,CPP,VS-build+solve,48.1
test,794,20,CPP,BDD-align-to-vs,121.9
test,794,20,CPP,intersection-build,5.9
test,794,20,CPP,intersection-SP-solve,1.1
test,795,20,gen_instance,all, 8.1
test,795,20,plain_MIP,build+solve,1.9
test,795,20,CPP,BDD-build,312.6
test,795,20,CPP,MIP-build,38.3
test,795,20,CPP,MIP-solve,24.6
test,795,20,CPP,VS-build+solve,22.8
test,795,20,CPP,BDD-align-to-vs,159.6
test,795,20,CPP,intersection-build,11.8
test,795,20,CPP,intersection-SP-solve,1.6
test,796,20,gen_instance,all, 8.4
test,796,20,plain_MIP,build+solve,2.2
test,796,20,CPP,BDD-build,139.7
test,796,20,CPP,MIP-build,19.6
test,796,20,CPP,MIP-solve,15.2
test,796,20,CPP,VS-build+solve,61.2
test,796,20,CPP,BDD-align-to-vs,93.9
test,796,20,CPP,intersection-build,7.2
test,796,20,CPP,intersection-SP-solve,1.1
test,797,20,gen_instance,all, 9.1
test,797,20,plain_MIP,build+solve,2.9
test,797,20,CPP,BDD-build,134.9
test,797,20,CPP,MIP-build,57.3
test,797,20,CPP,MIP-solve,15.0
test,797,20,CPP,VS-build+solve,70.9
test,797,20,CPP,BDD-align-to-vs,73.3
test,797,20,CPP,intersection-build,11.9
test,797,20,CPP,intersection-SP-solve,2.3
test,798,20,gen_instance,all, 8.9
test,798,20,plain_MIP,build+solve,2.5
test,798,20,CPP,BDD-build,67.8
test,798,20,CPP,MIP-build,12.5
test,798,20,CPP,MIP-solve,10.7
test,798,20,CPP,VS-build+solve,39.6
test,798,20,CPP,BDD-align-to-vs,52.6
test,798,20,CPP,intersection-build,3.8
test,798,20,CPP,intersection-SP-solve,0.7
test,799,20,gen_instance,all, 15.3
test,799,20,plain_MIP,build+solve,1.9
test,799,20,CPP,BDD-build,77.9
test,799,20,CPP,MIP-build,13.9
test,799,20,CPP,MIP-solve,10.0
test,799,20,CPP,VS-build+solve,90.6
test,799,20,CPP,BDD-align-to-vs,86.8
test,799,20,CPP,intersection-build,7.0
test,799,20,CPP,intersection-SP-solve,1.9
test,800,20,gen_instance,all, 8.7
test,800,20,plain_MIP,build+solve,2.4
test,800,20,CPP,BDD-build,84.2
test,800,20,CPP,MIP-build,14.1
test,800,20,CPP,MIP-solve,15.3
test,800,20,CPP,VS-build+solve,57.9
test,800,20,CPP,BDD-align-to-vs,100.1
test,800,20,CPP,intersection-build,7.7
test,800,20,CPP,intersection-SP-solve,2.1
test,801,20,gen_instance,all, 8.0
test,801,20,plain_MIP,build+solve,1.6
test,801,20,CPP,BDD-build,163.7
test,801,20,CPP,MIP-build,22.2
