N,instance,num_type,value,comment
11,629,orig_simpl_obj,78,--none--
11,629,gsifts_status,aligned,--none--
11,629,orig_gsifts1p_time,0.03265523910522461,--none--
11,629,orig_gsifts1p_obj,46,--none--
21,1691,simpl_opt_status,0,optimal
21,1691,orig_simpl_time,0.7285947799682617,--none--
21,1691,orig_simpl_obj,7827,--none--
21,1691,gsifts_status,aligned,--none--
21,1691,orig_gsifts1p_time,60.4840042591095,--none--
21,1691,orig_gsifts1p_obj,9687,--none--
8,367,simpl_opt_status,0,optimal
8,367,orig_simpl_time,0.008918046951293945,--none--
8,367,orig_simpl_obj,62,--none--
8,367,gsifts_status,aligned,--none--
8,367,orig_gsifts1p_time,0.02264118194580078,--none--
8,367,orig_gsifts1p_obj,58,--none--
20,1563,simpl_opt_status,0,optimal
20,1563,orig_simpl_time,0.33912038803100586,--none--
20,1563,orig_simpl_obj,4693,--none--
20,1563,gsifts_status,aligned,--none--
20,1563,orig_gsifts1p_time,40.79867935180664,--none--
20,1563,orig_gsifts1p_obj,8099,--none--
8,328,simpl_opt_status,0,optimal
8,328,orig_simpl_time,0.015578508377075195,--none--
8,328,orig_simpl_obj,28,--none--
8,328,gsifts_status,aligned,--none--
8,328,orig_gsifts1p_time,0.011797666549682617,--none--
8,328,orig_gsifts1p_obj,24,--none--
18,1381,simpl_opt_status,0,optimal
18,1381,orig_simpl_time,0.35370874404907227,--none--
18,1381,orig_simpl_obj,1200,--none--
18,1381,gsifts_status,aligned,--none--
18,1381,orig_gsifts1p_time,2.405702590942383,--none--
18,1381,orig_gsifts1p_obj,1176,--none--
23,1848,simpl_opt_status,0,optimal
23,1848,orig_simpl_time,0.605170488357544,--none--
23,1848,orig_simpl_obj,8153,--none--
23,1848,gsifts_status,aligned,--none--
23,1848,orig_gsifts1p_time,33.422736406326294,--none--
23,1848,orig_gsifts1p_obj,8172,--none--
24,1907,simpl_opt_status,0,optimal
24,1907,orig_simpl_time,0.9261646270751953,--none--
24,1907,orig_simpl_obj,38868,--none--
24,1907,gsifts_status,aligned,--none--
24,1907,orig_gsifts1p_time,243.35485911369324,--none--
24,1907,orig_gsifts1p_obj,30010,--none--
16,1111,simpl_opt_status,0,optimal
16,1111,orig_simpl_time,0.19225144386291504,--none--
16,1111,orig_simpl_obj,2215,--none--
16,1111,gsifts_status,aligned,--none--
16,1111,orig_gsifts1p_time,2.9972481727600098,--none--
16,1111,orig_gsifts1p_obj,2252,--none--
10,512,simpl_opt_status,0,optimal
10,512,orig_simpl_time,0.021525144577026367,--none--
10,512,orig_simpl_obj,93,--none--
10,512,gsifts_status,aligned,--none--
10,512,orig_gsifts1p_time,0.08467555046081543,--none--
10,512,orig_gsifts1p_obj,81,--none--
23,1820,simpl_opt_status,0,optimal
23,1820,orig_simpl_time,0.4144144058227539,--none--
23,1820,orig_simpl_obj,4393,--none--
23,1820,gsifts_status,aligned,--none--
23,1820,orig_gsifts1p_time,48.3992235660553,--none--
23,1820,orig_gsifts1p_obj,12588,--none--
8,334,simpl_opt_status,0,optimal
8,334,orig_simpl_time,0.012134552001953125,--none--
8,334,orig_simpl_obj,76,--none--
8,334,gsifts_status,aligned,--none--
8,334,orig_gsifts1p_time,0.02754378318786621,--none--
8,334,orig_gsifts1p_obj,62,--none--
9,460,simpl_opt_status,0,optimal
9,460,orig_simpl_time,0.02046346664428711,--none--
9,460,orig_simpl_obj,80,--none--
9,460,gsifts_status,aligned,--none--
9,460,orig_gsifts1p_time,0.03204631805419922,--none--
9,460,orig_gsifts1p_obj,76,--none--
12,713,simpl_opt_status,0,optimal
12,713,orig_simpl_time,0.020783662796020508,--none--
12,713,orig_simpl_obj,343,--none--
12,713,gsifts_status,aligned,--none--
12,713,orig_gsifts1p_time,0.21112871170043945,--none--
12,713,orig_gsifts1p_obj,339,--none--
12,746,simpl_opt_status,0,optimal
12,746,orig_simpl_time,0.038202524185180664,--none--
12,746,orig_simpl_obj,437,--none--
12,746,gsifts_status,aligned,--none--
12,746,orig_gsifts1p_time,0.1939682960510254,--none--
12,746,orig_gsifts1p_obj,329,--none--
19,1469,simpl_opt_status,0,optimal
19,1469,orig_simpl_time,0.15911197662353516,--none--
19,1469,orig_simpl_obj,1985,--none--
19,1469,gsifts_status,aligned,--none--
19,1469,orig_gsifts1p_time,11.067784070968628,--none--
19,1469,orig_gsifts1p_obj,1330,--none--
17,1296,simpl_opt_status,0,optimal
17,1296,orig_simpl_time,0.21141982078552246,--none--
17,1296,orig_simpl_obj,526,--none--
17,1296,gsifts_status,aligned,--none--
17,1296,orig_gsifts1p_time,0.896242618560791,--none--
17,1296,orig_gsifts1p_obj,231,--none--
12,711,simpl_opt_status,0,optimal
12,711,orig_simpl_time,0.03766345977783203,--none--
12,711,orig_simpl_obj,241,--none--
12,711,gsifts_status,aligned,--none--
12,711,orig_gsifts1p_time,0.1287384033203125,--none--
12,711,orig_gsifts1p_obj,233,--none--
20,1524,simpl_opt_status,0,optimal
20,1524,orig_simpl_time,0.44118714332580566,--none--
20,1524,orig_simpl_obj,11466,--none--
20,1524,gsifts_status,aligned,--none--
20,1524,orig_gsifts1p_time,39.993916749954224,--none--
20,1524,orig_gsifts1p_obj,6504,--none--
14,965,simpl_opt_status,0,optimal
14,965,orig_simpl_time,0.07073235511779785,--none--
14,965,orig_simpl_obj,649,--none--
14,965,gsifts_status,aligned,--none--
14,965,orig_gsifts1p_time,0.4078247547149658,--none--
14,965,orig_gsifts1p_obj,444,--none--
12,760,simpl_opt_status,0,optimal
12,760,orig_simpl_time,0.04767727851867676,--none--
12,760,orig_simpl_obj,290,--none--
12,760,gsifts_status,aligned,--none--
12,760,orig_gsifts1p_time,0.1341409683227539,--none--
12,760,orig_gsifts1p_obj,206,--none--
15,1030,simpl_opt_status,0,optimal
15,1030,orig_simpl_time,0.09517526626586914,--none--
15,1030,orig_simpl_obj,645,--none--
15,1030,gsifts_status,aligned,--none--
15,1030,orig_gsifts1p_time,0.5081994533538818,--none--
15,1030,orig_gsifts1p_obj,575,--none--
17,1216,simpl_opt_status,0,optimal
17,1216,orig_simpl_time,0.37859654426574707,--none--
17,1216,orig_simpl_obj,599,--none--
17,1216,gsifts_status,aligned,--none--
17,1216,orig_gsifts1p_time,0.8856649398803711,--none--
17,1216,orig_gsifts1p_obj,558,--none--
15,1053,simpl_opt_status,0,optimal
15,1053,orig_simpl_time,0.09670472145080566,--none--
15,1053,orig_simpl_obj,910,--none--
15,1053,gsifts_status,aligned,--none--
15,1053,orig_gsifts1p_time,1.0832889080047607,--none--
15,1053,orig_gsifts1p_obj,905,--none--
8,340,simpl_opt_status,0,optimal
8,340,orig_simpl_time,0.011232376098632812,--none--
8,340,orig_simpl_obj,100,--none--
8,340,gsifts_status,aligned,--none--
8,340,orig_gsifts1p_time,0.03008246421813965,--none--
8,340,orig_gsifts1p_obj,82,--none--
9,413,simpl_opt_status,0,optimal
9,413,orig_simpl_time,0.013120889663696289,--none--
9,413,orig_simpl_obj,131,--none--
9,413,gsifts_status,aligned,--none--
9,413,orig_gsifts1p_time,0.05130457878112793,--none--
9,413,orig_gsifts1p_obj,126,--none--
13,841,simpl_opt_status,0,optimal
13,841,orig_simpl_time,0.07033824920654297,--none--
13,841,orig_simpl_obj,396,--none--
13,841,gsifts_status,aligned,--none--
13,841,orig_gsifts1p_time,0.33297157287597656,--none--
13,841,orig_gsifts1p_obj,387,--none--
24,1973,simpl_opt_status,0,optimal
24,1973,orig_simpl_time,0.7494692802429199,--none--
24,1973,orig_simpl_obj,12639,--none--
24,1973,gsifts_status,aligned,--none--
24,1973,orig_gsifts1p_time,167.64001893997192,--none--
24,1973,orig_gsifts1p_obj,27931,--none--
11,620,simpl_opt_status,0,optimal
11,620,orig_simpl_time,0.0448148250579834,--none--
11,620,orig_simpl_obj,218,--none--
11,620,gsifts_status,aligned,--none--
11,620,orig_gsifts1p_time,0.12584710121154785,--none--
11,620,orig_gsifts1p_obj,185,--none--
7,230,simpl_opt_status,0,optimal
7,230,orig_simpl_time,0.007927179336547852,--none--
7,230,orig_simpl_obj,43,--none--
7,230,gsifts_status,aligned,--none--
7,230,orig_gsifts1p_time,0.01350855827331543,--none--
7,230,orig_gsifts1p_obj,33,--none--
12,728,simpl_opt_status,0,optimal
12,728,orig_simpl_time,0.04193711280822754,--none--
12,728,orig_simpl_obj,463,--none--
12,728,gsifts_status,aligned,--none--
12,728,orig_gsifts1p_time,0.2428572177886963,--none--
12,728,orig_gsifts1p_obj,450,--none--
18,1378,simpl_opt_status,0,optimal
18,1378,orig_simpl_time,0.18656110763549805,--none--
18,1378,orig_simpl_obj,2115,--none--
18,1378,gsifts_status,aligned,--none--
18,1378,orig_gsifts1p_time,6.673720359802246,--none--
18,1378,orig_gsifts1p_obj,1931,--none--
24,1950,simpl_opt_status,0,optimal
24,1950,orig_simpl_time,0.546339750289917,--none--
24,1950,orig_simpl_obj,8985,--none--
24,1950,gsifts_status,aligned,--none--
24,1950,orig_gsifts1p_time,140.5742461681366,--none--
24,1950,orig_gsifts1p_obj,10739,--none--
20,1567,simpl_opt_status,0,optimal
20,1567,orig_simpl_time,0.3977508544921875,--none--
20,1567,orig_simpl_obj,6030,--none--
20,1567,gsifts_status,aligned,--none--
20,1567,orig_gsifts1p_time,34.240315675735474,--none--
20,1567,orig_gsifts1p_obj,9212,--none--
12,776,simpl_opt_status,0,optimal
12,776,orig_simpl_time,0.02702498435974121,--none--
12,776,orig_simpl_obj,249,--none--
12,776,gsifts_status,aligned,--none--
12,776,orig_gsifts1p_time,0.14223265647888184,--none--
12,776,orig_gsifts1p_obj,244,--none--
11,643,simpl_opt_status,0,optimal
11,643,orig_simpl_time,0.0318753719329834,--none--
11,643,orig_simpl_obj,105,--none--
11,643,gsifts_status,aligned,--none--
11,643,orig_gsifts1p_time,0.06328177452087402,--none--
11,643,orig_gsifts1p_obj,83,--none--
14,951,simpl_opt_status,0,optimal
14,951,orig_simpl_time,0.06827235221862793,--none--
14,951,orig_simpl_obj,770,--none--
14,951,gsifts_status,aligned,--none--
14,951,orig_gsifts1p_time,0.5295717716217041,--none--
14,951,orig_gsifts1p_obj,754,--none--
16,1192,simpl_opt_status,0,optimal
16,1192,orig_simpl_time,0.06667852401733398,--none--
16,1192,orig_simpl_obj,892,--none--
16,1192,gsifts_status,aligned,--none--
16,1192,orig_gsifts1p_time,1.613659143447876,--none--
16,1192,orig_gsifts1p_obj,884,--none--
17,1212,simpl_opt_status,0,optimal
17,1212,orig_simpl_time,0.14086389541625977,--none--
17,1212,orig_simpl_obj,2021,--none--
17,1212,gsifts_status,aligned,--none--
17,1212,orig_gsifts1p_time,3.3455517292022705,--none--
17,1212,orig_gsifts1p_obj,2565,--none--
25,2049,simpl_opt_status,0,optimal
25,2049,orig_simpl_time,0.6910114288330078,--none--
25,2049,orig_simpl_obj,12370,--none--
25,2049,gsifts_status,aligned,--none--
25,2049,orig_gsifts1p_time,135.09060883522034,--none--
25,2049,orig_gsifts1p_obj,18596,--none--
5,20,simpl_opt_status,0,optimal
5,20,orig_simpl_time,0.005080223083496094,--none--
5,20,orig_simpl_obj,24,--none--
5,20,gsifts_status,aligned,--none--
5,20,orig_gsifts1p_time,0.006512880325317383,--none--
5,20,orig_gsifts1p_obj,23,--none--
19,1497,simpl_opt_status,0,optimal
19,1497,orig_simpl_time,0.27649855613708496,--none--
19,1497,orig_simpl_obj,2746,--none--
19,1497,gsifts_status,aligned,--none--
19,1497,orig_gsifts1p_time,7.99118447303772,--none--
19,1497,orig_gsifts1p_obj,6100,--none--
7,225,simpl_opt_status,0,optimal
7,225,orig_simpl_time,0.006873607635498047,--none--
7,225,orig_simpl_obj,35,--none--
7,225,gsifts_status,aligned,--none--
7,225,orig_gsifts1p_time,0.013474464416503906,--none--
7,225,orig_gsifts1p_obj,35,--none--
22,1769,simpl_opt_status,0,optimal
22,1769,orig_simpl_time,0.8656702041625977,--none--
22,1769,orig_simpl_obj,613,--none--
22,1769,gsifts_status,aligned,--none--
22,1769,orig_gsifts1p_time,0.8028345108032227,--none--
22,1769,orig_gsifts1p_obj,406,--none--
15,1074,simpl_opt_status,0,optimal
15,1074,orig_simpl_time,0.16945791244506836,--none--
15,1074,orig_simpl_obj,959,--none--
15,1074,gsifts_status,aligned,--none--
15,1074,orig_gsifts1p_time,1.4631571769714355,--none--
15,1074,orig_gsifts1p_obj,1064,--none--
19,1408,simpl_opt_status,0,optimal
19,1408,orig_simpl_time,0.45637941360473633,--none--
19,1408,orig_simpl_obj,7013,--none--
19,1408,gsifts_status,aligned,--none--
19,1408,orig_gsifts1p_time,26.372323274612427,--none--
19,1408,orig_gsifts1p_obj,5091,--none--
15,1062,simpl_opt_status,0,optimal
15,1062,orig_simpl_time,0.058585166931152344,--none--
15,1062,orig_simpl_obj,156,--none--
15,1062,gsifts_status,aligned,--none--
15,1062,orig_gsifts1p_time,0.09817790985107422,--none--
15,1062,orig_gsifts1p_obj,104,--none--
20,1518,simpl_opt_status,0,optimal
20,1518,orig_simpl_time,0.578749418258667,--none--
20,1518,orig_simpl_obj,2622,--none--
20,1518,gsifts_status,aligned,--none--
20,1518,orig_gsifts1p_time,20.612916231155396,--none--
20,1518,orig_gsifts1p_obj,2857,--none--
23,1838,simpl_opt_status,0,optimal
23,1838,orig_simpl_time,0.42554521560668945,--none--
23,1838,orig_simpl_obj,9472,--none--
23,1838,gsifts_status,aligned,--none--
23,1838,orig_gsifts1p_time,69.41856408119202,--none--
23,1838,orig_gsifts1p_obj,19756,--none--
17,1253,simpl_opt_status,0,optimal
17,1253,orig_simpl_time,0.11398959159851074,--none--
17,1253,orig_simpl_obj,685,--none--
17,1253,gsifts_status,aligned,--none--
17,1253,orig_gsifts1p_time,0.810072660446167,--none--
17,1253,orig_gsifts1p_obj,567,--none--
8,337,simpl_opt_status,0,optimal
8,337,orig_simpl_time,0.007726430892944336,--none--
8,337,orig_simpl_obj,70,--none--
8,337,gsifts_status,aligned,--none--
8,337,orig_gsifts1p_time,0.067108154296875,--none--
8,337,orig_gsifts1p_obj,63,--none--
22,1715,simpl_opt_status,0,optimal
22,1715,orig_simpl_time,0.6312623023986816,--none--
22,1715,orig_simpl_obj,5015,--none--
22,1715,gsifts_status,aligned,--none--
22,1715,orig_gsifts1p_time,35.3722357749939,--none--
22,1715,orig_gsifts1p_obj,5890,--none--
14,926,simpl_opt_status,0,optimal
14,926,orig_simpl_time,0.0803074836730957,--none--
14,926,orig_simpl_obj,1341,--none--
14,926,gsifts_status,aligned,--none--
14,926,orig_gsifts1p_time,0.9606964588165283,--none--
14,926,orig_gsifts1p_obj,1319,--none--
25,2084,simpl_opt_status,0,optimal
25,2084,orig_simpl_time,0.7322754859924316,--none--
25,2084,orig_simpl_obj,30070,--none--
25,2084,gsifts_status,aligned,--none--
25,2084,orig_gsifts1p_time,549.2361426353455,--none--
25,2084,orig_gsifts1p_obj,37376,--none--
8,311,simpl_opt_status,0,optimal
8,311,orig_simpl_time,0.011991500854492188,--none--
8,311,orig_simpl_obj,79,--none--
8,311,gsifts_status,aligned,--none--
8,311,orig_gsifts1p_time,0.026364803314208984,--none--
8,311,orig_gsifts1p_obj,73,--none--
25,2061,simpl_opt_status,0,optimal
25,2061,orig_simpl_time,0.6979115009307861,--none--
25,2061,orig_simpl_obj,5081,--none--
25,2061,gsifts_status,aligned,--none--
25,2061,orig_gsifts1p_time,119.30785489082336,--none--
25,2061,orig_gsifts1p_obj,6383,--none--
10,537,simpl_opt_status,0,optimal
10,537,orig_simpl_time,0.015482425689697266,--none--
10,537,orig_simpl_obj,105,--none--
10,537,gsifts_status,aligned,--none--
10,537,orig_gsifts1p_time,0.0486605167388916,--none--
10,537,orig_gsifts1p_obj,97,--none--
16,1120,simpl_opt_status,0,optimal
16,1120,orig_simpl_time,0.10207462310791016,--none--
16,1120,orig_simpl_obj,2067,--none--
16,1120,gsifts_status,aligned,--none--
16,1120,orig_gsifts1p_time,2.8046584129333496,--none--
16,1120,orig_gsifts1p_obj,2079,--none--
12,700,simpl_opt_status,0,optimal
12,700,orig_simpl_time,0.035704851150512695,--none--
12,700,orig_simpl_obj,353,--none--
12,700,gsifts_status,aligned,--none--
12,700,orig_gsifts1p_time,0.20078396797180176,--none--
12,700,orig_gsifts1p_obj,307,--none--
9,443,simpl_opt_status,0,optimal
9,443,orig_simpl_time,0.012772083282470703,--none--
9,443,orig_simpl_obj,76,--none--
9,443,gsifts_status,aligned,--none--
9,443,orig_gsifts1p_time,0.028450489044189453,--none--
9,443,orig_gsifts1p_obj,64,--none--
24,1936,orig_simpl_time,0.4184882640838623,--none--
24,1936,orig_simpl_obj,9475,--none--
24,1936,gsifts_status,aligned,--none--
24,1936,orig_gsifts1p_time,105.74283719062805,--none--
24,1936,orig_gsifts1p_obj,35773,--none--
18,1334,simpl_opt_status,0,optimal
18,1334,orig_simpl_time,0.12310600280761719,--none--
18,1334,orig_simpl_obj,1654,--none--
18,1334,gsifts_status,aligned,--none--
18,1334,orig_gsifts1p_time,1.4212260246276855,--none--
18,1334,orig_gsifts1p_obj,1057,--none--
9,432,simpl_opt_status,0,optimal
9,432,orig_simpl_time,0.017770051956176758,--none--
9,432,orig_simpl_obj,138,--none--
9,432,gsifts_status,aligned,--none--
9,432,orig_gsifts1p_time,0.05009579658508301,--none--
9,432,orig_gsifts1p_obj,137,--none--
19,1478,simpl_opt_status,0,optimal
19,1478,orig_simpl_time,0.21990418434143066,--none--
19,1478,orig_simpl_obj,2322,--none--
19,1478,gsifts_status,aligned,--none--
19,1478,orig_gsifts1p_time,6.679574489593506,--none--
19,1478,orig_gsifts1p_obj,1844,--none--
13,878,simpl_opt_status,0,optimal
13,878,orig_simpl_time,0.07423210144042969,--none--
13,878,orig_simpl_obj,358,--none--
13,878,gsifts_status,aligned,--none--
13,878,orig_gsifts1p_time,0.17409849166870117,--none--
13,878,orig_gsifts1p_obj,219,--none--
19,1427,simpl_opt_status,0,optimal
19,1427,orig_simpl_time,0.24333548545837402,--none--
19,1427,orig_simpl_obj,2091,--none--
19,1427,gsifts_status,aligned,--none--
19,1427,orig_gsifts1p_time,3.5939853191375732,--none--
19,1427,orig_gsifts1p_obj,2358,--none--
20,1506,simpl_opt_status,0,optimal
20,1506,orig_simpl_time,0.39269113540649414,--none--
20,1506,orig_simpl_obj,668,--none--
20,1506,gsifts_status,aligned,--none--
20,1506,orig_gsifts1p_time,0.735083818435669,--none--
20,1506,orig_gsifts1p_obj,640,--none--
5,48,simpl_opt_status,0,optimal
5,48,orig_simpl_time,0.0030732154846191406,--none--
5,48,orig_simpl_obj,14,--none--
5,48,gsifts_status,aligned,--none--
5,48,orig_gsifts1p_time,0.004731893539428711,--none--
5,48,orig_gsifts1p_obj,14,--none--
15,1004,simpl_opt_status,0,optimal
15,1004,orig_simpl_time,0.08714962005615234,--none--
15,1004,orig_simpl_obj,791,--none--
15,1004,gsifts_status,aligned,--none--
15,1004,orig_gsifts1p_time,0.6567659378051758,--none--
15,1004,orig_gsifts1p_obj,760,--none--
14,909,simpl_opt_status,0,optimal
14,909,orig_simpl_time,0.07511544227600098,--none--
14,909,orig_simpl_obj,342,--none--
14,909,gsifts_status,aligned,--none--
14,909,orig_gsifts1p_time,0.23859620094299316,--none--
14,909,orig_gsifts1p_obj,256,--none--
14,900,simpl_opt_status,0,optimal
14,900,orig_simpl_time,0.04837751388549805,--none--
14,900,orig_simpl_obj,779,--none--
14,900,gsifts_status,aligned,--none--
14,900,orig_gsifts1p_time,0.42204904556274414,--none--
14,900,orig_gsifts1p_obj,574,--none--
13,876,simpl_opt_status,0,optimal
13,876,orig_simpl_time,0.04137372970581055,--none--
13,876,orig_simpl_obj,409,--none--
13,876,gsifts_status,aligned,--none--
13,876,orig_gsifts1p_time,0.19368815422058105,--none--
13,876,orig_gsifts1p_obj,205,--none--
7,298,simpl_opt_status,0,optimal
7,298,orig_simpl_time,0.01243281364440918,--none--
7,298,orig_simpl_obj,68,--none--
7,298,gsifts_status,aligned,--none--
7,298,orig_gsifts1p_time,0.07225179672241211,--none--
7,298,orig_gsifts1p_obj,58,--none--
25,2025,simpl_opt_status,0,optimal
25,2025,orig_simpl_time,0.641808271408081,--none--
25,2025,orig_simpl_obj,14834,--none--
25,2025,gsifts_status,aligned,--none--
25,2025,orig_gsifts1p_time,139.41512608528137,--none--
25,2025,orig_gsifts1p_obj,13784,--none--
5,18,simpl_opt_status,0,optimal
5,18,orig_simpl_time,0.004881858825683594,--none--
5,18,orig_simpl_obj,26,--none--
5,18,gsifts_status,aligned,--none--
5,18,orig_gsifts1p_time,0.005794048309326172,--none--
5,18,orig_gsifts1p_obj,18,--none--
9,485,simpl_opt_status,0,optimal
9,485,orig_simpl_time,0.024483442306518555,--none--
9,485,orig_simpl_obj,100,--none--
9,485,gsifts_status,aligned,--none--
9,485,orig_gsifts1p_time,0.04286360740661621,--none--
9,485,orig_gsifts1p_obj,82,--none--
6,132,simpl_opt_status,0,optimal
6,132,orig_simpl_time,0.005807399749755859,--none--
6,132,orig_simpl_obj,32,--none--
6,132,gsifts_status,aligned,--none--
6,132,orig_gsifts1p_time,0.009405851364135742,--none--
6,132,orig_gsifts1p_obj,28,--none--
11,600,simpl_opt_status,0,optimal
11,600,orig_simpl_time,0.03336668014526367,--none--
11,600,orig_simpl_obj,122,--none--
11,600,gsifts_status,aligned,--none--
11,600,orig_gsifts1p_time,0.04929471015930176,--none--
11,600,orig_gsifts1p_obj,81,--none--
22,1747,simpl_opt_status,0,optimal
22,1747,orig_simpl_time,0.6196374893188477,--none--
22,1747,orig_simpl_obj,27111,--none--
22,1747,gsifts_status,aligned,--none--
22,1747,orig_gsifts1p_time,174.76608419418335,--none--
22,1747,orig_gsifts1p_obj,41388,--none--
25,2008,simpl_opt_status,0,optimal
25,2008,orig_simpl_time,1.188305377960205,--none--
25,2008,orig_simpl_obj,46464,--none--
25,2008,gsifts_status,aligned,--none--
25,2008,orig_gsifts1p_time,837.908843755722,--none--
25,2008,orig_gsifts1p_obj,99189,--none--
12,791,simpl_opt_status,0,optimal
12,791,orig_simpl_time,0.03945803642272949,--none--
12,791,orig_simpl_obj,434,--none--
12,791,gsifts_status,aligned,--none--
12,791,orig_gsifts1p_time,0.17478728294372559,--none--
12,791,orig_gsifts1p_obj,293,--none--
11,684,simpl_opt_status,0,optimal
11,684,orig_simpl_time,0.04153800010681152,--none--
11,684,orig_simpl_obj,202,--none--
11,684,gsifts_status,aligned,--none--
11,684,orig_gsifts1p_time,0.08998870849609375,--none--
11,684,orig_gsifts1p_obj,192,--none--
20,1557,simpl_opt_status,0,optimal
20,1557,orig_simpl_time,0.25939273834228516,--none--
20,1557,orig_simpl_obj,2361,--none--
20,1557,gsifts_status,aligned,--none--
20,1557,orig_gsifts1p_time,6.177074670791626,--none--
20,1557,orig_gsifts1p_obj,3412,--none--
19,1456,simpl_opt_status,0,optimal
19,1456,orig_simpl_time,0.15568232536315918,--none--
19,1456,orig_simpl_obj,2319,--none--
19,1456,gsifts_status,aligned,--none--
19,1456,orig_gsifts1p_time,4.651778221130371,--none--
19,1456,orig_gsifts1p_obj,1919,--none--
14,928,simpl_opt_status,0,optimal
14,928,orig_simpl_time,0.06854891777038574,--none--
14,928,orig_simpl_obj,573,--none--
14,928,gsifts_status,aligned,--none--
14,928,orig_gsifts1p_time,0.41706037521362305,--none--
14,928,orig_gsifts1p_obj,417,--none--
17,1244,simpl_opt_status,0,optimal
17,1244,orig_simpl_time,0.13242816925048828,--none--
17,1244,orig_simpl_obj,2378,--none--
17,1244,gsifts_status,aligned,--none--
17,1244,orig_gsifts1p_time,2.3287315368652344,--none--
17,1244,orig_gsifts1p_obj,1006,--none--
6,119,simpl_opt_status,0,optimal
6,119,orig_simpl_time,0.0067596435546875,--none--
6,119,orig_simpl_obj,29,--none--
6,119,gsifts_status,aligned,--none--
6,119,orig_gsifts1p_time,0.009286880493164062,--none--
6,119,orig_gsifts1p_obj,27,--none--
11,667,simpl_opt_status,0,optimal
11,667,orig_simpl_time,0.0325164794921875,--none--
11,667,orig_simpl_obj,233,--none--
11,667,gsifts_status,aligned,--none--
11,667,orig_gsifts1p_time,0.10964369773864746,--none--
11,667,orig_gsifts1p_obj,204,--none--
21,1633,simpl_opt_status,0,optimal
21,1633,orig_simpl_time,0.2836275100708008,--none--
21,1633,orig_simpl_obj,4787,--none--
21,1633,gsifts_status,aligned,--none--
21,1633,orig_gsifts1p_time,59.43368101119995,--none--
21,1633,orig_gsifts1p_obj,5406,--none--
14,962,simpl_opt_status,0,optimal
14,962,orig_simpl_time,0.11275243759155273,--none--
14,962,orig_simpl_obj,984,--none--
14,962,gsifts_status,aligned,--none--
14,962,orig_gsifts1p_time,0.6924920082092285,--none--
14,962,orig_gsifts1p_obj,432,--none--
20,1530,simpl_opt_status,0,optimal
20,1530,orig_simpl_time,0.36742615699768066,--none--
20,1530,orig_simpl_obj,1291,--none--
20,1530,gsifts_status,aligned,--none--
20,1530,orig_gsifts1p_time,4.091030597686768,--none--
20,1530,orig_gsifts1p_obj,1253,--none--
17,1270,simpl_opt_status,0,optimal
17,1270,orig_simpl_time,0.13724851608276367,--none--
17,1270,orig_simpl_obj,1302,--none--
17,1270,gsifts_status,aligned,--none--
17,1270,orig_gsifts1p_time,1.344590663909912,--none--
17,1270,orig_gsifts1p_obj,1281,--none--
5,73,simpl_opt_status,0,optimal
5,73,orig_simpl_time,0.0016012191772460938,--none--
5,73,orig_simpl_obj,18,--none--
5,73,gsifts_status,aligned,--none--
5,73,orig_gsifts1p_time,0.005286216735839844,--none--
5,73,orig_gsifts1p_obj,17,--none--
15,1025,simpl_opt_status,0,optimal
15,1025,orig_simpl_time,0.1284186840057373,--none--
15,1025,orig_simpl_obj,795,--none--
15,1025,gsifts_status,aligned,--none--
15,1025,orig_gsifts1p_time,0.7064170837402344,--none--
15,1025,orig_gsifts1p_obj,634,--none--
8,392,simpl_opt_status,0,optimal
8,392,orig_simpl_time,0.010989189147949219,--none--
8,392,orig_simpl_obj,65,--none--
8,392,gsifts_status,aligned,--none--
8,392,orig_gsifts1p_time,0.02564859390258789,--none--
8,392,orig_gsifts1p_obj,62,--none--
11,647,simpl_opt_status,0,optimal
11,647,orig_simpl_time,0.024584531784057617,--none--
11,647,orig_simpl_obj,133,--none--
11,647,gsifts_status,aligned,--none--
11,647,orig_gsifts1p_time,0.05733633041381836,--none--
11,647,orig_gsifts1p_obj,97,--none--
7,227,simpl_opt_status,0,optimal
7,227,orig_simpl_time,0.012712955474853516,--none--
7,227,orig_simpl_obj,48,--none--
7,227,gsifts_status,aligned,--none--
7,227,orig_gsifts1p_time,0.015833139419555664,--none--
7,227,orig_gsifts1p_obj,47,--none--
9,499,simpl_opt_status,0,optimal
9,499,orig_simpl_time,0.014802694320678711,--none--
9,499,orig_simpl_obj,63,--none--
9,499,gsifts_status,aligned,--none--
9,499,orig_gsifts1p_time,0.026222944259643555,--none--
9,499,orig_gsifts1p_obj,61,--none--
15,1084,simpl_opt_status,0,optimal
15,1084,orig_simpl_time,0.13604307174682617,--none--
15,1084,orig_simpl_obj,354,--none--
15,1084,gsifts_status,aligned,--none--
15,1084,orig_gsifts1p_time,0.30495500564575195,--none--
15,1084,orig_gsifts1p_obj,203,--none--
14,969,simpl_opt_status,0,optimal
14,969,orig_simpl_time,0.0900731086730957,--none--
14,969,orig_simpl_obj,547,--none--
14,969,gsifts_status,aligned,--none--
14,969,orig_gsifts1p_time,0.4495260715484619,--none--
14,969,orig_gsifts1p_obj,530,--none--
14,975,simpl_opt_status,0,optimal
14,975,orig_simpl_time,0.06055092811584473,--none--
14,975,orig_simpl_obj,253,--none--
14,975,gsifts_status,aligned,--none--
14,975,orig_gsifts1p_time,0.16823959350585938,--none--
